appgenre_id,appid,genres_id
29537,538700,19
29538,538700,23
29539,538710,2
29540,538710,6
29541,538710,14
29542,538790,2
29543,538790,9
29544,538790,14
29545,538810,21
29546,538840,2
29547,538840,3
29548,538840,6
29549,538840,14
29550,538840,21
29551,538840,23
29552,538880,14
29553,538900,14
29554,538920,2
29555,538920,6
29556,538920,14
29557,538920,24
29558,538950,2
29559,538950,6
29560,538950,11
29561,538950,14
29562,538950,19
29563,538990,9
29564,538990,14
29565,538990,21
29566,538990,24
29567,539050,9
29568,539050,14
29569,539050,21
29570,539050,24
29571,539090,9
29572,539090,21
29573,539090,23
29574,539190,2
29575,539190,6
29576,539190,9
29577,539190,14
29578,539190,23
29579,539270,6
29580,539280,6
29581,539290,6
29582,539300,6
29583,539330,2
29584,539330,3
29585,539330,9
29586,539330,14
29587,539330,19
29588,539330,21
29589,539330,24
29590,539340,3
29591,539340,14
29592,539350,3
29593,539350,6
29594,539350,14
29595,539370,14
29596,539380,6
29597,539380,14
29598,539380,24
29599,539400,2
29600,539400,3
29601,539400,14
29602,539440,6
29603,539440,14
29604,539440,21
29605,539450,6
29606,539450,14
29607,539460,6
29608,539460,14
29609,539560,14
29610,539560,18
29611,539560,24
29612,539640,11
29613,539640,15
29614,539640,18
29615,539650,2
29616,539650,11
29617,539650,15
29618,539660,3
29619,539660,6
29620,539670,3
29621,539670,6
29622,539670,14
29623,539670,16
29624,539670,20
29625,539690,6
29626,539690,14
29627,539690,24
29628,539700,2
29629,539700,6
29630,539700,14
29631,539700,21
29632,539720,6
29633,539720,14
29634,539720,18
29635,539750,6
29636,539750,14
29637,539750,24
29638,539980,2
29639,539980,3
29640,539980,6
29641,539980,14
29642,540010,14
29643,540020,14
29644,540020,19
29645,540060,3
29646,540060,6
29647,540060,14
29648,540060,21
29649,540100,2
29650,540100,3
29651,540100,14
29652,540100,19
29653,540150,24
29654,540180,3
29655,540180,9
29656,540180,14
29657,540180,21
29658,540180,24
29659,540180,28
29660,540190,6
29661,540190,14
29662,540230,24
29663,540250,24
29664,540320,2
29665,540320,3
29666,540320,6
29667,540320,14
29668,540360,6
29669,540410,2
29670,540500,2
29671,540500,14
29672,540500,21
29673,540510,6
29674,540510,14
29675,540550,2
29676,540550,6
29677,540550,9
29678,540550,14
29679,540550,21
29680,540550,28
29681,540590,2
29682,540590,14
29683,540610,6
29684,540640,2
29685,540640,3
29686,540640,6
29687,540640,14
29688,540640,19
29689,540650,2
29690,540650,3
29691,540650,14
29692,540650,19
29693,540660,3
29694,540660,14
29695,540660,19
29696,540690,14
29697,540690,19
29698,540690,24
29699,540740,21
29700,540770,3
29701,540770,14
29702,540780,3
29703,540780,6
29704,540780,14
29705,540840,3
29706,540860,6
29707,540860,14
29708,540860,19
29709,540860,24
29710,540870,2
29711,540870,14
29712,540880,6
29713,540900,2
29714,540900,3
29715,540900,14
29716,541100,2
29717,541100,3
29718,541100,14
29719,541160,2
29720,541160,14
29721,541190,3
29722,541190,11
29723,541190,14
29724,541190,15
29725,541190,19
29726,541210,14
29727,541210,21
29728,541210,24
29729,541230,2
29730,541230,14
29731,541230,24
29732,541240,2
29733,541240,3
29734,541240,6
29735,541240,14
29736,541270,21
29737,541300,2
29738,541300,3
29739,541300,9
29740,541300,13
29741,541300,14
29742,541300,15
29743,541300,19
29744,541300,21
29745,541300,28
29746,541350,3
29747,541350,6
29748,541350,14
29749,541370,2
29750,541370,6
29751,541370,14
29752,541380,2
29753,541380,14
29754,541380,18
29755,541410,2
29756,541410,6
29757,541410,14
29758,541420,2
29759,541420,14
29760,541450,19
29761,541560,3
29762,541560,14
29763,541560,19
29764,541560,24
29765,541570,3
29766,541570,14
29767,541640,2
29768,541640,3
29769,541660,2
29770,541660,3
29771,541670,2
29772,541670,3
29773,541720,3
29774,541720,6
29775,541720,14
29776,541760,3
29777,541760,9
29778,541760,14
29779,541760,19
29780,541760,21
29781,541770,2
29782,541770,3
29783,541770,6
29784,541770,24
29785,541920,2
29786,541920,3
29787,541920,14
29788,541960,2
29789,541960,6
29790,541960,14
29791,541970,3
29792,541970,6
29793,542030,3
29794,542030,14
29795,542030,19
29796,542050,2
29797,542050,3
29798,542050,6
29799,542050,14
29800,542100,6
29801,542100,14
29802,542110,6
29803,542120,2
29804,542120,11
29805,542170,10
29806,542200,6
29807,542200,14
29808,542200,21
29809,542210,9
29810,542210,21
29811,542220,2
29812,542220,6
29813,542220,14
29814,542240,2
29815,542240,9
29816,542240,14
29817,542240,16
29818,542240,28
29819,542260,6
29820,542260,14
29821,542260,16
29822,542270,2
29823,542270,9
29824,542270,13
29825,542270,14
29826,542270,28
29827,542280,3
29828,542280,6
29829,542280,14
29830,542290,3
29831,542290,16
29832,542310,3
29833,542310,11
29834,542310,14
29835,542340,2
29836,542340,6
29837,542340,14
29838,542340,21
29839,542350,2
29840,542350,14
29841,542400,2
29842,542400,14
29843,542410,2
29844,542410,3
29845,542410,9
29846,542410,19
29847,542410,24
29848,542410,28
29849,542430,3
29850,542430,14
29851,542430,24
29852,542480,11
29853,542480,15
29854,542480,19
29855,542480,24
29856,542520,3
29857,542520,14
29858,542520,28
29859,542550,6
29860,542550,14
29861,542550,21
29862,542570,14
29863,542570,18
29864,542570,21
29865,542590,11
29866,542590,15
29867,542590,19
29868,542650,14
29869,542650,21
29870,542660,2
29871,542660,3
29872,542660,13
29873,542660,14
29874,542660,28
29875,542670,3
29876,542670,23
29877,542680,14
29878,542680,24
29879,542690,6
29880,542700,2
29881,542700,3
29882,542700,6
29883,542700,9
29884,542700,14
29885,542710,6
29886,542720,2
29887,542720,6
29888,542730,2
29889,542730,6
29890,542740,2
29891,542740,6
29892,542750,2
29893,542750,3
29894,542750,21
29895,542770,6
29896,542770,14
29897,542770,21
29898,542770,24
29899,542780,11
29900,542780,14
29901,542780,18
29902,542780,23
29903,542790,18
29904,542820,6
29905,542820,9
29906,542850,2
29907,542850,14
29908,542870,2
29909,542870,3
29910,542870,14
29911,542880,2
29912,542880,3
29913,542880,14
29914,542910,9
29915,542910,14
29916,542910,24
29917,542930,2
29918,542930,3
29919,542930,14
29920,542940,6
29921,542940,11
29922,542940,15
29923,542940,21
29924,542940,23
29925,542960,14
29926,543010,23
29927,543010,28
29928,543030,14
29929,543030,21
29930,543050,2
29931,543050,3
29932,543050,14
29933,543070,3
29934,543070,6
29935,543070,14
29936,543100,3
29937,543100,14
29938,543110,2
29939,543110,6
29940,543110,23
29941,543120,14
29942,543120,23
29943,543140,6
29944,543140,14
29945,543140,21
29946,543150,2
29947,543150,3
29948,543150,9
29949,543150,14
29950,543160,3
29951,543160,6
29952,543160,14
29953,543170,2
29954,543170,3
29955,543170,6
29956,543170,14
29957,543180,2
29958,543180,14
29959,543240,3
29960,543240,28
29961,543260,2
29962,543260,3
29963,543260,14
29964,543270,3
29965,543270,6
29966,543270,14
29967,543280,6
29968,543280,21
29969,543290,3
29970,543290,14
29971,543290,20
29972,543300,3
29973,543300,6
29974,543320,2
29975,543320,3
29976,543320,14
29977,543350,14
29978,543360,2
29979,543360,3
29980,543360,6
29981,543360,14
29982,543360,21
29983,543380,14
29984,543380,19
29985,543390,2
29986,543390,3
29987,543390,6
29988,543390,14
29989,543390,19
29990,543390,21
29991,543410,2
29992,543410,3
29993,543410,6
29994,543410,14
29995,543430,14
29996,543440,2
29997,543440,14
29998,543460,2
29999,543580,2
30000,543580,14
30001,543580,21
30002,543600,3
30003,543600,6
30004,543600,14
30005,543650,2
30006,543650,3
30007,543650,9
30008,543650,11
30009,543650,13
30010,543650,14
30011,543650,19
30012,543650,28
30013,543710,14
30014,543720,2
30015,543740,2
30016,543740,3
30017,543740,13
30018,543740,14
30019,543740,28
30020,543770,2
30021,543770,3
30022,543770,14
30023,543780,2
30024,543780,6
30025,543780,14
30026,543790,6
30027,543790,14
30028,543790,21
30029,543790,24
30030,543870,2
30031,543870,3
30032,543870,24
30033,543900,2
30034,543900,3
30035,543900,24
30036,543900,28
30037,543910,3
30038,543910,6
30039,543910,9
30040,543910,19
30041,543910,24
30042,543920,2
30043,543920,14
30044,543930,3
30045,543930,14
30046,543940,6
30047,543940,14
30048,543950,14
30049,543950,21
30050,543980,3
30051,543980,14
30052,543980,19
30053,544000,2
30054,544000,6
30055,544000,14
30056,544000,23
30057,544130,6
30058,544130,14
30059,544140,3
30060,544140,14
30061,544180,14
30062,544190,3
30063,544190,6
30064,544190,14
30065,544220,2
30066,544220,3
30067,544220,9
30068,544220,13
30069,544220,14
30070,544220,16
30071,544220,20
30072,544220,28
30073,544290,6
30074,544290,9
30075,544290,14
30076,544290,15
30077,544290,19
30078,544310,2
30079,544310,14
30080,544310,18
30081,544330,3
30082,544330,6
30083,544330,14
30084,544370,2
30085,544370,6
30086,544370,18
30087,544370,28
30088,544380,2
30089,544380,14
30090,544390,3
30091,544390,14
30092,544390,21
30093,544390,24
30094,544400,2
30095,544400,14
30096,544400,28
30097,544410,3
30098,544410,6
30099,544410,9
30100,544410,14
30101,544410,21
30102,544420,26
30103,544420,27
30104,544440,6
30105,544440,21
30106,544440,24
30107,544480,14
30108,544480,21
30109,544480,23
30110,544480,24
30111,544520,11
30112,544520,14
30113,544530,3
30114,544530,14
30115,544530,21
30116,544540,2
30117,544540,23
30118,544550,2
30119,544550,9
30120,544550,14
30121,544550,21
30122,544580,2
30123,544590,2
30124,544590,28
30125,544600,3
30126,544600,6
30127,544600,14
30128,544610,24
30129,544630,2
30130,544630,3
30131,544630,23
30132,544650,3
30133,544650,6
30134,544680,3
30135,544680,14
30136,544710,3
30137,544710,6
30138,544710,14
30139,544730,6
30140,544730,24
30141,544750,2
30142,544790,3
30143,544790,6
30144,544790,14
30145,544790,21
30146,544790,24
30147,544800,2
30148,544810,9
30149,544810,11
30150,544810,14
30151,544810,24
30152,544820,3
30153,544820,14
30154,544840,24
30155,544870,3
30156,544870,6
30157,544870,14
30158,544870,19
30159,544870,24
30160,544920,2
30161,544920,9
30162,544920,11
30163,544920,14
30164,544970,3
30165,544970,14
30166,544990,24
30167,545000,24
30168,545010,24
30169,545030,6
30170,545030,14
30171,545030,16
30172,545030,20
30173,545030,21
30174,545040,3
30175,545040,6
30176,545040,14
30177,545050,2
30178,545050,3
30179,545050,9
30180,545050,14
30181,545050,19
30182,545050,21
30183,545060,2
30184,545130,21
30185,545130,23
30186,545150,2
30187,545150,3
30188,545150,14
30189,545180,2
30190,545180,9
30191,545180,14
30192,545180,21
30193,545200,6
30194,545200,23
30195,545250,2
30196,545250,3
30197,545250,14
30198,545280,2
30199,545280,3
30200,545280,14
30201,545280,24
30202,545320,2
30203,545320,6
30204,545320,14
30205,545330,6
30206,545330,14
30207,545330,19
30208,545330,21
30209,545340,3
30210,545340,6
30211,545340,20
30212,545360,2
30213,545360,14
30214,545370,3
30215,545370,14
30216,545400,3
30217,545400,6
30218,545400,14
30219,545410,2
30220,545410,3
30221,545410,6
30222,545410,14
30223,545430,2
30224,545430,6
30225,545430,14
30226,545430,20
30227,545430,28
30228,545470,6
30229,545470,14
30230,545490,3
30231,545540,3
30232,545540,6
30233,545540,14
30234,545540,21
30235,545560,2
30236,545560,3
30237,545560,14
30238,545570,2
30239,545570,6
30240,545570,11
30241,545570,14
30242,545580,2
30243,545580,6
30244,545580,14
30245,545590,6
30246,545600,14
30247,545600,19
30248,545600,24
30249,545620,3
30250,545620,14
30251,545640,3
30252,545640,6
30253,545660,3
30254,545660,6
30255,545660,14
30256,545670,3
30257,545670,6
30258,545670,14
30259,545690,6
30260,545690,14
30261,545690,21
30262,545700,3
30263,545700,14
30264,545700,19
30265,545720,2
30266,545720,3
30267,545720,14
30268,545720,19
30269,545750,2
30270,545750,14
30271,545800,3
30272,545800,6
30273,545800,14
30274,545820,3
30275,545820,6
30276,545820,11
30277,545830,6
30278,545830,14
30279,545830,21
30280,545830,24
30281,545840,2
30282,545840,3
30283,545840,9
30284,545840,14
30285,545850,3
30286,545850,6
30287,545850,14
30288,545850,19
30289,545860,2
30290,545860,3
30291,545860,6
30292,545890,2
30293,545890,3
30294,545890,6
30295,545890,14
30296,545920,21
30297,545930,21
30298,545940,21
30299,545960,6
30300,545960,21
30301,545980,2
30302,545980,3
30303,546030,6
30304,546030,14
30305,546030,21
30306,546030,23
30307,546030,24
30308,546040,2
30309,546040,3
30310,546040,6
30311,546040,14
30312,546040,21
30313,546040,23
30314,546040,24
30315,546050,2
30316,546050,6
30317,546070,6
30318,546070,14
30319,546070,21
30320,546080,3
30321,546080,6
30322,546080,14
30323,546080,19
30324,546090,2
30325,546090,14
30326,546100,2
30327,546100,14
30328,546100,23
30329,546110,3
30330,546110,6
30331,546110,14
30332,546150,2
30333,546150,3
30334,546150,9
30335,546160,2
30336,546160,3
30337,546160,14
30338,546170,6
30339,546170,14
30340,546180,2
30341,546180,6
30342,546180,14
30343,546200,6
30344,546200,24
30345,546210,2
30346,546210,9
30347,546210,14
30348,546210,23
30349,546220,3
30350,546230,2
30351,546240,3
30352,546240,6
30353,546240,14
30354,546240,21
30355,546330,2
30356,546330,6
30357,546330,14
30358,546340,2
30359,546340,3
30360,546340,6
30361,546340,14
30362,546350,3
30363,546350,21
30364,546350,24
30365,546380,2
30366,546380,3
30367,546380,6
30368,546380,14
30369,546390,2
30370,546390,6
30371,546390,11
30372,546390,14
30373,546400,2
30374,546400,3
30375,546400,6
30376,546400,14
30377,546410,6
30378,546410,14
30379,546430,3
30380,546430,14
30381,546430,19
30382,546430,24
30383,546440,14
30384,546460,3
30385,546490,6
30386,546490,21
30387,546550,2
30388,546550,14
30389,546600,2
30390,546600,11
30391,546600,24
30392,546610,9
30393,546610,14
30394,546610,18
30395,546610,23
30396,546650,14
30397,546660,2
30398,546660,3
30399,546660,15
30400,546700,2
30401,546700,3
30402,546700,14
30403,546780,6
30404,546780,14
30405,546780,21
30406,546790,2
30407,546790,14
30408,546800,2
30409,546800,3
30410,546800,14
30411,546800,19
30412,546800,24
30413,546820,6
30414,546820,14
30415,546820,21
30416,546870,9
30417,546870,24
30418,546900,2
30419,546900,24
30420,546930,2
30421,546930,14
30422,546960,2
30423,546960,3
30424,546960,14
30425,546980,6
30426,546980,9
30427,546990,3
30428,546990,14
30429,546990,19
30430,547000,2
30431,547000,14
30432,547010,6
30433,547010,11
30434,547010,14
30435,547040,3
30436,547040,21
30437,547050,14
30438,547090,2
30439,547090,3
30440,547090,14
30441,547120,4
30442,547120,7
30443,547120,9
30444,547120,10
30445,547120,12
30446,547120,27
30447,547140,14
30448,547200,2
30449,547200,3
30450,547200,6
30451,547210,2
30452,547210,14
30453,547250,2
30454,547250,9
30455,547250,14
30456,547250,28
30457,547260,2
30458,547260,3
30459,547260,11
30460,547260,14
30461,547310,6
30462,547310,14
30463,547340,3
30464,547340,6
30465,547340,21
30466,547360,2
30467,547360,14
30468,547360,18
30469,547390,6
30470,547440,11
30471,547440,14
30472,547440,21
30473,547470,2
30474,547480,3
30475,547480,6
30476,547480,14
30477,547520,6
30478,547520,24
30479,547540,2
30480,547540,11
30481,547590,21
30482,547680,6
30483,547680,9
30484,547680,11
30485,547680,14
30486,547680,19
30487,547680,21
30488,547680,24
30489,547710,3
30490,547710,14
30491,547730,2
30492,547740,2
30493,547740,14
30494,547750,2
30495,547750,3
30496,547750,9
30497,547750,14
30498,547820,2
30499,547820,6
30500,547820,11
30501,547820,14
30502,547840,3
30503,547850,6
30504,547850,21
30505,547860,2
30506,547860,3
30507,547860,14
30508,547860,15
30509,547860,19
30510,547870,2
30511,547870,3
30512,547870,6
30513,547870,11
30514,547870,14
30515,547880,2
30516,547880,14
30517,547880,24
30518,547900,23
30519,547910,14
30520,547910,21
30521,547920,2
30522,547920,9
30523,547920,14
30524,547920,24
30525,547920,28
30526,547930,2
30527,547930,19
30528,547960,2
30529,547960,6
30530,547960,14
30531,547970,2
30532,547970,14
30533,547980,14
30534,547980,19
30535,547980,24
30536,547990,3
30537,547990,14
30538,547990,19
30539,548020,2
30540,548020,3
30541,548020,14
30542,548020,19
30543,548020,21
30544,548050,6
30545,548050,14
30546,548080,2
30547,548080,6
30548,548080,14
30549,548080,15
30550,548080,19
30551,548080,21
30552,548090,2
30553,548090,3
30554,548110,14
30555,548110,24
30556,548130,2
30557,548170,2
30558,548170,9
30559,548170,14
30560,548170,28
30561,548220,2
30562,548220,14
30563,548230,2
30564,548230,6
30565,548230,14
30566,548260,2
30567,548260,14
30568,548260,28
30569,548280,6
30570,548280,14
30571,548290,11
30572,548290,15
30573,548290,19
30574,548320,3
30575,548320,6
30576,548320,14
30577,548320,19
30578,548320,24
30579,548330,3
30580,548330,6
30581,548330,14
30582,548340,14
30583,548350,2
30584,548350,3
30585,548350,14
30586,548360,6
30587,548360,18
30588,548370,3
30589,548370,14
30590,548370,19
30591,548390,14
30592,548430,2
30593,548430,9
30594,548430,14
30595,548450,2
30596,548450,6
30597,548450,14
30598,548450,18
30599,548450,23
30600,548470,2
30601,548470,3
30602,548470,6
30603,548470,14
30604,548470,19
30605,548480,2
30606,548480,3
30607,548480,14
30608,548500,3
30609,548500,6
30610,548500,14
30611,548500,21
30612,548560,9
30613,548560,14
30614,548560,19
30615,548560,21
30616,548560,24
30617,548650,2
30618,548650,3
30619,548650,9
30620,548650,14
30621,548650,19
30622,548680,2
30623,548680,14
30624,548710,2
30625,548710,3
30626,548710,6
30627,548710,14
30628,548720,2
30629,548720,6
30630,548720,14
30631,548740,2
30632,548740,3
30633,548740,9
30634,548740,14
30635,548810,19
30636,548840,3
30637,548840,24
30638,548860,2
30639,548860,3
30640,548860,9
30641,548860,14
30642,548890,2
30643,548890,3
30644,548900,2
30645,548900,3
30646,549000,3
30647,549000,6
30648,549000,14
30649,549030,2
30650,549030,14
30651,549030,28
30652,549080,21
30653,549080,24
30654,549090,6
30655,549090,11
30656,549090,14
30657,549100,2
30658,549100,6
30659,549100,14
30660,549160,2
30661,549160,3
30662,549170,2
30663,549170,24
30664,549180,2
30665,549180,24
30666,549190,3
30667,549190,6
30668,549240,6
30669,549240,14
30670,549240,21
30671,549260,3
30672,549260,14
30673,549280,6
30674,549280,14
30675,549280,18
30676,549390,6
30677,549390,14
30678,549400,21
30679,549400,24
30680,549660,2
30681,549660,14
30682,549670,2
30683,549670,14
30684,549670,24
30685,549700,2
30686,549700,3
30687,549700,14
30688,549740,2
30689,549740,14
30690,549740,21
30691,549760,2
30692,549760,6
30693,549760,14
30694,549760,24
30695,549770,14
30696,549770,21
30697,549780,14
30698,549790,2
30699,549790,14
30700,549810,14
30701,549850,2
30702,549850,6
30703,549860,6
30704,549860,14
30705,549860,21
30706,549880,9
30707,549880,23
30708,549900,2
30709,549910,2
30710,549910,3
30711,549910,13
30712,549910,14
30713,549920,3
30714,549920,6
30715,549920,11
30716,549950,2
30717,549950,28
30718,550010,2
30719,550010,14
30720,550010,21
30721,550080,2
30722,550080,16
30723,550080,20
30724,550160,2
30725,550160,3
30726,550160,21
30727,550170,2
30728,550170,14
30729,550170,19
30730,550180,6
30731,550180,14
30732,550200,2
30733,550200,14
30734,550220,6
30735,550220,14
30736,550240,3
30737,550310,2
30738,550310,3
30739,550310,6
30740,550310,14
30741,550310,21
30742,550340,2
30743,550340,14
30744,550360,2
30745,550360,3
30746,550360,6
30747,550360,13
30748,550360,14
30749,550360,24
30750,550360,28
30751,550390,3
30752,550390,6
30753,550400,3
30754,550400,6
30755,550400,14
30756,550400,24
30757,550440,3
30758,550440,6
30759,550440,14
30760,550450,2
30761,550450,6
30762,550450,14
30763,550470,2
30764,550470,3
30765,550470,11
30766,550470,15
30767,550470,19
30768,550520,6
30769,550520,21
30770,550560,6
30771,550560,14
30772,550580,6
30773,550580,14
30774,550590,3
30775,550590,6
30776,550590,14
30777,550600,2
30778,550600,6
30779,550600,14
30780,550600,18
30781,550600,21
30782,550650,2
30783,550650,9
30784,550650,11
30785,550670,2
30786,550670,6
30787,550670,14
30788,550670,21
30789,550740,6
30790,550740,9
30791,550740,11
30792,550740,14
30793,550740,24
30794,550810,2
30795,550810,14
30796,550820,6
30797,550840,2
30798,550840,3
30799,550840,9
30800,550840,13
30801,550840,14
30802,550840,16
30803,550840,19
30804,550840,20
30805,550840,28
30806,550870,3
30807,550870,6
30808,550870,14
30809,550870,18
30810,550870,21
30811,550890,6
30812,550890,14
30813,550900,2
30814,550900,3
30815,550900,11
30816,550900,15
30817,550900,19
30818,550930,2
30819,550930,3
30820,550930,21
30821,550990,3
30822,550990,6
30823,550990,14
30824,551050,2
30825,551050,3
30826,551050,14
30827,551060,2
30828,551060,14
30829,551060,19
30830,551080,2
30831,551080,14
30832,551100,2
30833,551100,14
30834,551110,6
30835,551110,14
30836,551150,3
30837,551150,6
30838,551160,3
30839,551160,6
30840,551170,3
30841,551170,19
30842,551170,24
30843,551190,2
30844,551190,3
30845,551190,13
30846,551190,24
30847,551320,3
30848,551320,6
30849,551320,13
30850,551320,14
30851,551320,16
30852,551360,3
30853,551360,6
30854,551380,3
30855,551380,6
30856,551440,3
30857,551440,19
30858,551450,2
30859,551450,14
30860,551500,6
30861,551500,21
30862,551520,6
30863,551520,14
30864,551520,21
30865,551550,2
30866,551550,14
30867,551570,3
30868,551570,14
30869,551570,19
30870,551580,2
30871,551580,6
30872,551580,14
30873,551610,2
30874,551610,6
30875,551610,9
30876,551610,14
30877,551630,14
30878,551630,24
30879,551650,3
30880,551650,14
30881,551650,21
30882,551670,6
30883,551670,14
30884,551680,3
30885,551680,14
30886,551690,2
30887,551690,6
30888,551690,14
30889,551690,21
30890,551700,2
30891,551700,14
30892,551700,28
30893,551730,2
30894,551750,3
30895,551750,6
30896,551750,13
30897,551750,14
30898,551750,28
30899,551770,2
30900,551770,3
30901,551770,14
30902,551780,10
30903,551840,3
30904,551840,14
30905,551860,3
30906,551860,9
30907,551860,14
30908,551860,24
30909,551930,14
30910,551930,21
30911,551930,23
30912,551960,1
30913,551960,9
30914,551960,10
30915,551960,22
30916,551960,26
30917,552000,2
30918,552000,6
30919,552000,14
30920,552030,14
30921,552030,24
30922,552060,3
30923,552060,14
30924,552080,2
30925,552080,9
30926,552080,14
30927,552080,21
30928,552100,9
30929,552100,21
30930,552110,3
30931,552110,6
30932,552110,11
30933,552110,14
30934,552110,15
30935,552110,19
30936,552110,24
30937,552120,6
30938,552120,14
30939,552120,21
30940,552130,3
30941,552130,6
30942,552130,14
30943,552130,21
30944,552140,2
30945,552140,6
30946,552140,11
30947,552140,14
30948,552150,6
30949,552160,6
30950,552160,14
30951,552160,24
30952,552200,2
30953,552200,6
30954,552200,14
30955,552210,2
30956,552210,6
30957,552210,14
30958,552220,2
30959,552220,3
30960,552220,24
30961,552230,2
30962,552230,6
30963,552230,14
30964,552230,23
30965,552240,6
30966,552240,21
30967,552240,24
30968,552270,14
30969,552280,3
30970,552300,2
30971,552300,3
30972,552300,13
30973,552300,24
30974,552300,28
30975,552310,14
30976,552310,19
30977,552330,14
30978,552340,2
30979,552340,14
30980,552350,3
30981,552350,14
30982,552350,19
30983,552370,14
30984,552370,23
30985,552380,2
30986,552380,6
30987,552380,14
30988,552380,21
30989,552390,3
30990,552390,14
30991,552400,6
30992,552400,14
30993,552410,2
30994,552410,3
30995,552410,14
30996,552410,19
30997,552410,21
30998,552440,2
30999,552440,3
31000,552440,14
31001,552450,2
31002,552450,14
31003,552460,2
31004,552460,14
31005,552500,2
31006,552520,2
31007,552520,3
31008,552540,14
31009,552540,19
31010,552550,2
31011,552550,3
31012,552550,21
31013,552570,3
31014,552570,6
31015,552570,14
31016,552570,19
31017,552580,3
31018,552580,6
31019,552580,14
31020,552580,19
31021,552580,24
31022,552590,3
31023,552590,14
31024,552610,2
31025,552610,3
31026,552610,14
31027,552620,19
31028,552630,2
31029,552630,14
31030,552660,14
31031,552670,3
31032,552670,6
31033,552690,6
31034,552690,9
31035,552690,14
31036,552690,23
31037,552700,19
31038,552720,3
31039,552720,14
31040,552720,19
31041,552780,6
31042,552780,14
31043,552800,2
31044,552800,3
31045,552800,6
31046,552800,14
31047,552870,3
31048,552870,6
31049,552870,14
31050,552880,3
31051,552880,6
31052,552880,14
31053,552900,14
31054,552910,16
31055,552910,24
31056,552910,28
31057,552920,14
31058,552920,15
31059,552920,21
31060,552940,2
31061,552940,14
31062,552960,2
31063,552960,3
31064,552960,6
31065,552960,14
31066,552960,19
31067,552970,2
31068,552970,3
31069,552970,14
31070,552990,2
31071,552990,11
31072,552990,15
31073,552990,21
31074,553000,3
31075,553000,14
31076,553020,2
31077,553020,14
31078,553040,3
31079,553040,6
31080,553040,14
31081,553040,19
31082,553050,3
31083,553050,6
31084,553050,21
31085,553100,6
31086,553100,21
31087,553110,6
31088,553110,18
31089,553110,23
31090,553130,3
31091,553130,6
31092,553130,11
31093,553130,14
31094,553150,3
31095,553150,6
31096,553150,9
31097,553150,14
31098,553180,2
31099,553180,6
31100,553180,14
31101,553210,2
31102,553210,24
31103,553260,24
31104,553290,14
31105,553290,15
31106,553290,18
31107,553290,21
31108,553290,23
31109,553310,2
31110,553310,14
31111,553310,23
31112,553320,2
31113,553320,13
31114,553320,16
31115,553320,28
31116,553330,6
31117,553330,14
31118,553340,6
31119,553340,14
31120,553350,2
31121,553350,14
31122,553410,24
31123,553430,9
31124,553430,14
31125,553440,2
31126,553440,14
31127,553450,2
31128,553450,14
31129,553450,28
31130,553470,3
31131,553470,14
31132,553470,21
31133,553470,24
31134,553480,3
31135,553480,6
31136,553480,14
31137,553480,19
31138,553490,2
31139,553490,9
31140,553520,21
31141,553530,2
31142,553530,3
31143,553530,9
31144,553530,14
31145,553530,19
31146,553530,23
31147,553530,24
31148,553560,2
31149,553560,9
31150,553560,14
31151,553560,24
31152,553570,14
31153,553590,14
31154,553590,21
31155,553590,23
31156,553610,6
31157,553610,14
31158,553610,21
31159,553610,24
31160,553630,21
31161,553640,2
31162,553640,3
31163,553640,19
31164,553660,2
31165,553660,6
31166,553660,11
31167,553660,14
31168,553680,6
31169,553680,14
31170,553680,24
31171,553690,2
31172,553690,6
31173,553690,14
31174,553740,2
31175,553740,3
31176,553740,9
31177,553740,14
31178,553760,19
31179,553780,2
31180,553780,6
31181,553780,14
31182,553790,3
31183,553790,14
31184,553800,2
31185,553800,3
31186,553820,2
31187,553820,6
31188,553820,14
31189,553830,14
31190,553830,24
31191,553880,2
31192,553880,11
31193,553880,21
31194,553910,2
31195,553910,6
31196,553910,14
31197,553950,2
31198,553950,14
31199,553960,2
31200,553960,3
31201,553960,14
31202,553960,28
31203,554140,6
31204,554140,21
31205,554150,2
31206,554150,6
31207,554150,14
31208,554180,3
31209,554180,14
31210,554220,6
31211,554220,14
31212,554220,19
31213,554280,2
31214,554280,14
31215,554280,28
31216,554290,3
31217,554310,3
31218,554310,6
31219,554310,13
31220,554310,14
31221,554310,28
31222,554330,2
31223,554330,6
31224,554330,14
31225,554470,2
31226,554470,6
31227,554510,21
31228,554510,23
31229,554550,3
31230,554550,9
31231,554550,13
31232,554550,14
31233,554550,28
31234,554560,3
31235,554560,6
31236,554570,3
31237,554570,9
31238,554570,14
31239,554570,19
31240,554590,24
31241,554600,3
31242,554600,14
31243,554600,19
31244,554600,24
31245,554620,2
31246,554620,3
31247,554640,3
31248,554640,11
31249,554640,14
31250,554640,19
31251,554660,6
31252,554660,14
31253,554660,24
31254,554670,2
31255,554670,6
31256,554670,14
31257,554680,2
31258,554680,21
31259,554690,19
31260,554700,3
31261,554700,14
31262,554750,21
31263,554750,23
31264,554770,2
31265,554770,3
31266,554770,19
31267,554770,28
31268,554800,2
31269,554800,6
31270,554800,14
31271,554810,3
31272,554870,6
31273,554870,14
31274,554920,2
31275,554920,3
31276,554920,9
31277,554920,14
31278,554920,24
31279,554920,28
31280,554940,2
31281,554940,9
31282,554940,14
31283,555010,2
31284,555010,9
