appdeveloper_id,appid,developer_id
16920,663540,7717
16921,663590,3197
16922,663600,17355
16923,663690,65
16924,663730,209
16925,663830,17202
16926,663920,8063
16927,664000,15002
16928,664030,7430
16929,664040,15401
16930,664050,16524
16931,664060,9295
16932,664080,5532
16933,664090,16525
16934,664110,3579
16935,664120,1428
16936,664140,15664
16937,664160,9643
16938,664180,6862
16939,664190,12780
16940,664210,12780
16941,664250,1428
16942,664290,7239
16943,664320,3834
16944,664340,1709
16945,664350,10855
16946,664420,10344
16947,664430,16739
16948,664430,17557
16949,664440,10872
16950,664450,5484
16951,664510,5960
16952,664530,9265
16953,664560,14873
16954,664570,10344
16955,664590,1179
16956,664600,616
16957,664600,4083
16958,664610,10621
16959,664620,3549
16960,664630,878
16961,664650,2544
16962,664660,3077
16963,664720,2540
16964,664750,14131
16965,664780,2838
16966,664820,9743
16967,664830,958
16968,664850,327
16969,664850,6142
16970,664870,13046
16971,664890,10112
16972,665030,10475
16973,665040,12458
16974,665060,8848
16975,665080,14849
16976,665090,12944
16977,665120,9005
16978,665140,16983
16979,665160,11006
16980,665180,11322
16981,665210,2707
16982,665230,5543
16983,665240,2291
16984,665270,14121
16985,665300,16062
16986,665310,6913
16987,665330,9807
16988,665350,14462
16989,665360,8963
16990,665370,12679
16991,665440,6913
16992,665490,12644
16993,665510,16444
16994,665590,16488
16995,665620,12166
16996,665630,12190
16997,665640,140
16998,665650,7553
16999,665670,15469
17000,665730,2918
17001,665740,14272
17002,665780,7876
17003,665790,14530
17004,665880,9233
17005,665900,2916
17006,665920,12286
17007,665930,17631
17008,665950,4277
17009,665960,9762
17010,666010,12913
17011,666020,3158
17012,666040,15512
17013,666050,11045
17014,666060,1830
17015,666070,10468
17016,666080,1233
17017,666090,2421
17018,666100,10611
17019,666110,15654
17020,666120,15654
17021,666140,11648
17022,666160,10515
17023,666220,16412
17024,666250,13720
17025,666260,8125
17026,666290,5209
17027,666310,11911
17028,666320,17154
17029,666330,9128
17030,666340,3901
17031,666560,13676
17032,666570,15893
17033,666590,3063
17034,666600,2843
17035,666600,13091
17036,666610,14598
17037,666620,3902
17038,666630,12323
17039,666660,12511
17040,666730,7447
17041,666760,11150
17042,666790,8501
17043,666800,2160
17044,666810,9334
17045,666820,15609
17046,666850,11971
17047,666860,8181
17048,666910,1526
17049,666930,897
17050,666940,13892
17051,666960,2010
17052,667000,16672
17053,667010,1369
17054,667040,7917
17055,667040,17066
17056,667050,4006
17057,667060,9640
17058,667120,16364
17059,667130,1714
17060,667160,6457
17061,667170,13251
17062,667210,2361
17063,667220,7488
17064,667240,5721
17065,667300,2010
17066,667310,12041
17067,667340,11887
17068,667360,16111
17069,667410,15731
17070,667420,17756
17071,667510,15570
17072,667520,5485
17073,667530,11251
17074,667600,7457
17075,667620,14296
17076,667660,6059
17077,667670,2824
17078,667690,2304
17079,667690,5038
17080,667720,8240
17081,667720,16815
17082,667760,6138
17083,667770,4684
17084,667780,2646
17085,667790,4586
17086,667800,9503
17087,667810,4103
17088,667820,12093
17089,667840,8993
17090,667870,10935
17091,667880,8677
17092,667890,1292
17093,667900,6446
17094,667920,8367
17095,667930,1678
17096,667930,2303
17097,667970,2203
17098,668010,6635
17099,668170,7021
17100,668190,9111
17101,668200,11086
17102,668210,2187
17103,668220,16566
17104,668230,4998
17105,668280,14037
17106,668280,15705
17107,668300,3825
17108,668350,11
17109,668430,16593
17110,668510,16710
17111,668520,7157
17112,668560,5874
17113,668570,10796
17114,668590,15821
17115,668610,17036
17116,668630,6978
17117,668670,13714
17118,668680,17809
17119,668730,14814
17120,668770,14947
17121,668780,9431
17122,668790,14266
17123,668800,11034
17124,668830,11481
17125,668840,9881
17126,668850,6986
17127,668890,13860
17128,668970,6559
17129,668980,7294
17130,668980,10837
17131,668980,12331
17132,669000,5296
17133,669050,9332
17134,669310,6372
17135,669320,17506
17136,669340,2894
17137,669350,11482
17138,669360,5442
17139,669380,6347
17140,669390,4091
17141,669410,11905
17142,669440,14837
17143,669490,15553
17144,669500,13177
17145,669570,7364
17146,669580,4652
17147,669600,3585
17148,669630,12347
17149,669650,17855
17150,669660,10316
17151,669700,3500
17152,669730,13428
17153,669740,13428
17154,669750,13428
17155,669760,16565
17156,669770,14306
17157,669830,6161
17158,669910,9947
17159,669930,4464
17160,669960,6242
17161,669960,6866
17162,669990,2235
17163,670020,797
17164,670080,8728
17165,670090,392
17166,670100,4051
17167,670130,1588
17168,670160,1435
17169,670180,12511
17170,670210,15331
17171,670230,16230
17172,670240,1862
17173,670260,1769
17174,670270,2907
17175,670280,1495
17176,670290,12230
17177,670320,15392
17178,670330,6195
17179,670340,7121
17180,670350,5257
17181,670410,5163
17182,670430,6956
17183,670440,13122
17184,670490,3732
17185,670500,5763
17186,670610,15377
17187,670620,7225
17188,670630,4409
17189,670730,15122
17190,670750,3116
17191,670780,15399
17192,670820,9348
17193,670830,13079
17194,670850,8974
17195,670910,6757
17196,670930,5518
17197,670940,6509
17198,670950,7445
17199,671050,17404
17200,671090,3386
17201,671120,4431
17202,671150,12692
17203,671170,5300
17204,671180,654
17205,671180,8638
17206,671200,12460
17207,671230,9226
17208,671240,17887
17209,671260,6228
17210,671270,12333
17211,671290,4500
17212,671310,9913
17213,671330,3232
17214,671370,3451
17215,671390,8620
17216,671440,3700
17217,671470,1892
17218,671490,3231
17219,671510,10612
17220,671540,2911
17221,671550,6412
17222,671560,38
17223,671580,6176
17224,671580,16893
17225,671620,4256
17226,671650,1310
17227,671670,16635
17228,671690,15241
17229,671700,34
17230,671720,938
17231,671720,7660
17232,671720,8107
17233,671720,12239
17234,671740,2151
17235,671750,15104
17236,671750,15396
17237,671800,16723
17238,671810,4278
17239,671840,14765
17240,671850,17376
17241,671880,3606
17242,671900,10507
17243,671900,14025
17244,671920,13128
17245,671940,16894
17246,671980,17438
17247,672000,8076
17248,672010,12009
17249,672020,9150
17250,672030,17245
17251,672040,5756
17252,672050,5434
17253,672080,2908
17254,672100,7684
17255,672130,3943
17256,672140,17520
17257,672160,16855
17258,672180,6612
17259,672190,5731
17260,672230,3907
17261,672240,13749
17262,672250,12141
17263,672260,12317
17264,672280,12135
17265,672290,14924
17266,672300,14328
17267,672310,5384
17268,672320,400
17269,672320,8616
17270,672360,13071
17271,672380,5304
17272,672380,8875
17273,672380,17452
17274,672410,13644
17275,672450,6988
17276,672460,15363
17277,672490,3028
17278,672490,3983
17279,672490,13375
17280,672570,17217
17281,672590,9677
17282,672630,14521
17283,672640,12043
17284,672650,4243
17285,672670,8393
17286,672680,2467
17287,672690,3848
17288,672710,12467
17289,672720,3994
17290,672730,2466
17291,672770,4343
17292,672790,1381
17293,672860,2634
17294,672880,453
17295,672910,6663
17296,672910,14873
17297,672920,15566
17298,672940,8555
17299,672960,5651
17300,672970,17085
17301,673000,4306
17302,673000,15455
17303,673010,8974
17304,673040,10890
17305,673050,6475
17306,673060,16199
17307,673070,8860
17308,673130,7410
17309,673140,641
17310,673190,133
17311,673210,12702
17312,673220,480
17313,673230,9319
17314,673250,12313
17315,673260,10707
17316,673280,12357
17317,673300,13995
17318,673310,1971
17319,673360,11123
17320,673430,12607
17321,673450,17065
17322,673480,12615
17323,673530,5993
17324,673540,6789
17325,673550,9778
17326,673550,13970
17327,673560,7608
17328,673570,13295
17329,673580,6771
17330,673590,5169
17331,673600,16066
17332,673610,1029
17333,673620,14127
17334,673630,9958
17335,673660,8792
17336,673720,5239
17337,673740,8891
17338,673750,2655
17339,673770,11150
17340,673800,12515
17341,673820,17453
17342,673830,13516
17343,673840,13516
17344,673850,13944
17345,673870,15852
17346,673880,2407
17347,673900,16985
17348,673920,14838
17349,673940,15376
17350,673950,10075
17351,673970,3893
17352,673980,8815
17353,673980,8838
17354,673980,9437
17355,674020,15535
17356,674120,996
17357,674130,9968
17358,674150,431
17359,674150,10241
17360,674160,9034
17361,674170,6501
17362,674180,684
17363,674190,12511
17364,674210,4098
17365,674220,11017
17366,674230,14314
17367,674250,11958
17368,674310,15667
17369,674330,3918
17370,674360,11627
17371,674370,15610
17372,674380,6653
17373,674390,3609
17374,674400,4419
17375,674420,9706
17376,674440,108
17377,674450,14772
17378,674520,13624
17379,674530,17703
17380,674550,5833
17381,674570,6889
17382,674580,16972
17383,674630,17934
17384,674750,1388
17385,674800,2986
17386,674840,8853
17387,674850,16159
17388,674860,4695
17389,674890,12600
17390,674900,12229
17391,674910,8908
17392,674940,8739
17393,674960,3419
17394,674980,4189
17395,675010,13401
17396,675030,2216
17397,675040,11597
17398,675120,11142
17399,675130,9232
17400,675140,14797
17401,675160,14531
17402,675170,1305
17403,675180,2832
17404,675210,4137
17405,675220,17399
17406,675230,2509
17407,675240,9190
17408,675260,15414
17409,675360,337
17410,675370,10637
17411,675480,2585
17412,675490,2102
17413,675510,11854
17414,675530,4355
17415,675560,13596
17416,675620,17776
17417,675630,4806
17418,675640,5808
17419,675660,7239
17420,675680,5923
17421,675720,15877
17422,675730,8515
17423,675830,16574
17424,675870,1686
17425,675890,13002
17426,675910,9408
17427,675940,13827
17428,675950,6913
17429,675960,13705
17430,675980,5057
17431,675990,10443
17432,676000,16017
17433,676070,4044
17434,676090,14436
17435,676120,6571
17436,676130,7571
17437,676170,8002
17438,676170,17169
17439,676180,4356
17440,676210,8260
17441,676240,2664
17442,676240,3176
17443,676240,13394
17444,676310,9059
17445,676320,1617
17446,676340,3102
17447,676410,1375
17448,676420,13111
17449,676430,9385
17450,676430,9982
17451,676440,4862
17452,676450,16265
17453,676460,4803
17454,676470,13274
17455,676480,6204
17456,676490,6892
17457,676500,12372
17458,676520,9706
17459,676550,14355
17460,676570,3222
17461,676580,17353
17462,676620,17422
17463,676630,2760
17464,676660,13936
17465,676680,6655
17466,676690,15851
17467,676700,3942
17468,676720,15046
17469,676730,4180
17470,676760,15154
17471,676770,2879
17472,676770,5495
17473,676770,7974
17474,676770,9285
17475,676770,9959
17476,676770,13971
17477,676770,15700
17478,676800,14680
17479,676820,1873
17480,676830,5621
17481,676840,10278
17482,676850,5121
17483,676880,17894
17484,676910,1201
17485,676960,15329
17486,676990,2188
17487,677010,15493
17488,677020,15556
17489,677030,6953
17490,677040,9113
17491,677060,11081
17492,677080,14880
17493,677120,3292
17494,677160,15994
17495,677180,2228
17496,677190,10261
17497,677210,16321
17498,677220,12093
17499,677230,134
17500,677240,3334
17501,677280,12000
17502,677300,11906
17503,677330,5593
17504,677340,3051
17505,677380,14900
17506,677450,3799
17507,677480,15074
17508,677520,7576
17509,677650,3478
17510,677680,10267
17511,677700,14134
17512,677710,9410
17513,677720,16596
17514,677730,15960
17515,677780,17384
17516,677790,15287
17517,677820,14917
17518,677850,14651
17519,677870,6114
17520,677880,17680
17521,677910,11436
17522,677920,16113
17523,677980,815
17524,678010,3453
17525,678060,8342
17526,678090,16637
17527,678100,12741
17528,678190,8434
17529,678200,6708
17530,678230,3374
17531,678240,9926
17532,678290,14789
17533,678310,9417
17534,678410,4761
17535,678430,4755
17536,678440,4711
17537,678450,6003
17538,678470,12056
17539,678500,5308
17540,678520,7557
17541,678530,11627
17542,678540,15066
17543,678560,7030
17544,678570,7253
17545,678620,7547
17546,678670,815
17547,678760,431
17548,678760,10241
17549,678770,2636
17550,678780,10620
17551,678800,10891
17552,678820,13266
17553,678830,13240
17554,678850,10818
17555,678880,11180
17556,678890,15966
17557,678920,16637
17558,678930,1556
17559,678940,1817
17560,678950,1082
17561,678970,11394
17562,679030,12995
17563,679070,3008
17564,679080,8865
17565,679090,16506
17566,679100,9256
17567,679190,15947
17568,679220,4464
17569,679230,14935
17570,679260,8457
17571,679270,963
17572,679300,2322
17573,679390,10789
17574,679400,7629
17575,679410,2323
17576,679430,4055
17577,679460,16711
17578,679470,15345
17579,679480,13783
17580,679490,683
17581,679500,8799
17582,679510,5111
17583,679530,13050
17584,679620,17412
17585,679640,9486
17586,679660,2010
17587,679670,12738
17588,679690,12767
17589,679720,6708
17590,679740,10030
17591,679750,9922
17592,679770,10905
17593,679780,4716
17594,679820,4150
17595,679860,990
17596,679930,11800
17597,679960,2746
17598,680040,13916
17599,680070,12437
17600,680100,7297
17601,680120,5245
17602,680140,2291
17603,680170,16851
17604,680190,7552
17605,680250,1042
17606,680310,1419
17607,680310,17538
17608,680320,11322
17609,680330,9121
17610,680340,17254
17611,680350,13353
17612,680360,16837
17613,680390,9843
17614,680400,16801
17615,680450,205
17616,680480,7492
17617,680500,16523
17618,680550,6610
17619,680560,7464
17620,680620,691
17621,680640,9095
17622,680680,17418
17623,680690,10561
17624,680700,2575
17625,680730,10736
17626,680750,4915
17627,680780,10975
17628,680860,10143
17629,680890,1523
17630,680890,5451
17631,680930,11203
17632,680940,980
17633,680950,13057
17634,680970,14899
17635,680980,16341
17636,680990,4435
17637,681000,2949
17638,681020,16579
17639,681030,7802
17640,681060,8922
17641,681070,16894
17642,681090,17466
17643,681100,14970
17644,681100,15167
17645,681150,12606
17646,681160,5520
17647,681190,15325
17648,681240,7708
17649,681260,15638
17650,681280,12594
17651,681290,15845
17652,681290,17649
17653,681330,3926
17654,681340,2113
17655,681350,9062
17656,681360,294
17657,681360,6591
17658,681360,7745
17659,681360,7758
17660,681360,8086
17661,681360,9620
17662,681360,9741
17663,681380,9497
17664,681380,11568
17665,681390,7558
17666,681460,7637
17667,681480,6040
17668,681490,5062
17669,681500,17250
17670,681520,435
17671,681530,10973
17672,681540,13398
17673,681550,16620
17674,681610,12157
17675,681620,6698
17676,681630,10718
17677,681660,10674
17678,681670,13669
17679,681720,13943
17680,681750,7766
17681,681760,15654
17682,681780,1703
17683,681800,14222
17684,681900,14252
17685,681910,2361
17686,681920,2450
17687,681950,1324
17688,681970,10330
17689,681980,15710
17690,681990,2501
17691,682000,11180
17692,682010,11180
17693,682020,199
17694,682070,4464
17695,682080,105
17696,682080,2336
17697,682100,10059
17698,682130,13099
17699,682140,8714
17700,682140,9689
17701,682150,2108
17702,682160,8064
17703,682160,10768
17704,682160,11434
17705,682160,12661
17706,682160,15908
17707,682170,3274
17708,682180,8714
17709,682180,9689
17710,682230,10073
17711,682270,12999
17712,682280,2283
17713,682290,7444
17714,682340,16874
17715,682350,11560
17716,682360,17217
17717,682370,13917
17718,682420,15401
17719,682450,7436
17720,682470,17887
17721,682480,17887
17722,682490,17887
17723,682500,17887
17724,682510,17887
17725,682530,4297
17726,682570,15177
17727,682590,12954
17728,682610,3070
17729,682620,11730
17730,682630,6018
17731,682640,2138
17732,682660,9754
17733,682660,13409
17734,682670,17878
17735,682730,14051
17736,682740,11455
17737,682780,13657
17738,682790,8332
17739,682810,5521
17740,682920,15715
17741,682960,639
17742,682960,1220
17743,682960,3224
17744,682960,4639
17745,682960,7971
17746,682960,11672
17747,682970,15166
17748,683000,1098
17749,683070,4027
17750,683070,16262
17751,683080,262
17752,683130,13983
17753,683150,5650
17754,683160,17582
17755,683210,256
17756,683220,10855
17757,683220,16356
17758,683230,17093
17759,683240,7550
17760,683280,7240
17761,683320,10978
17762,683340,12976
17763,683430,5176
17764,683430,5480
17765,683440,7478
17766,683530,17699
17767,683570,16711
17768,683620,6294
17769,683630,6341
17770,683670,3819
17771,683670,9789
17772,683690,10785
17773,683730,4833
17774,683730,11200
17775,683760,16197
17776,683770,6763
17777,683790,10894
17778,683810,12322
17779,683830,14413
17780,683840,674
17781,683870,5418
17782,683890,14403
17783,683900,11406
17784,683910,186
17785,683930,2955
17786,683970,16444
17787,684000,8857
17788,684040,9112
17789,684050,7296
17790,684060,2832
17791,684130,12625
17792,684170,15957
17793,684210,17592
17794,684230,4080
17795,684250,17815
17796,684260,16843
17797,684270,12136
17798,684300,5545
17799,684320,17145
17800,684330,7388
17801,684380,9894
17802,684400,832
17803,684400,6445
17804,684410,2999
17805,684420,14678
17806,684430,17846
17807,684470,323
17808,684490,10409
17809,684510,5439
17810,684530,2314
17811,684560,8886
17812,684570,13106
17813,684580,14759
17814,684590,7075
17815,684590,8056
17816,684620,14002
17817,684650,8468
17818,684680,11097
17819,684720,8224
17820,684720,11022
17821,684770,9092
17822,684820,14592
17823,684870,10665
17824,684930,5281
17825,684940,13406
17826,684970,5396
17827,684980,11829
17828,685000,13071
17829,685020,14384
17830,685040,538
17831,685050,14004
17832,685120,4646
17833,685130,393
17834,685200,5262
17835,685230,17371
17836,685230,17378
17837,685240,4831
17838,685310,3034
17839,685340,4096
17840,685370,2160
17841,685390,16711
17842,685400,967
17843,685420,3532
17844,685430,3285
17845,685450,988
17846,685570,6945
17847,685680,17192
17848,685690,10162
17849,685730,12741
17850,685750,8792
17851,685760,10847
17852,685790,13800
17853,685800,11480
17854,685910,15927
17855,685920,6382
17856,685950,4180
17857,685950,5061
17858,685970,13631
17859,685990,4282
17860,686000,10986
17861,686010,11723
17862,686030,4109
17863,686040,2210
17864,686090,764
17865,686100,4709
17866,686110,6893
17867,686180,17825
17868,686190,11322
17869,686200,8420
17870,686200,12027
17871,686230,13071
17872,686260,11806
17873,686340,15737
17874,686360,13595
17875,686380,9205
17876,686440,9807
17877,686450,10528
17878,686490,14553
17879,686500,14785
17880,686510,9639
17881,686520,3380
17882,686520,16030
17883,686550,13050
17884,686570,8831
17885,686580,3249
17886,686600,5141
17887,686600,5927
17888,686610,9565
17889,686620,12010
17890,686630,10545
17891,686640,17368
17892,686680,12341
17893,686740,6703
17894,686760,10312
17895,686870,17750
17896,686900,2954
17897,686910,10834
17898,686940,2886
17899,686950,10928
17900,687260,2793
17901,687270,5139
17902,687280,3721
17903,687280,7767
17904,687310,4164
17905,687320,15190
17906,687360,10047
17907,687390,3886
17908,687480,13050
17909,687490,13050
17910,687510,17378
17911,687540,4175
17912,687560,17311
17913,687590,4191
17914,687600,13776
17915,687610,15257
17916,687630,10259
17917,687640,9523
17918,687650,17850
17919,687720,2694
17920,687730,3997
17921,687750,15243
17922,687760,15068
17923,687830,9200
17924,687850,16422
17925,687870,2926
17926,687890,11577
17927,687900,1701
17928,687920,15435
17929,687980,13467
17930,688000,2832
17931,688020,17062
17932,688050,4820
17933,688060,16398
17934,688070,5039
17935,688110,16263
17936,688130,6864
17937,688140,9081
17938,688170,3970
17939,688200,1091
17940,688210,5746
17941,688260,7851
17942,688330,17552
17943,688350,1241
17944,688360,15431
17945,688370,4241
17946,688380,15345
17947,688400,14698
17948,688420,12075
17949,688450,14787
17950,688470,2836
17951,688480,2683
17952,688500,11662
17953,688570,3398
17954,688580,652
17955,688590,13310
17956,688600,12069
17957,688620,13997
17958,688630,16961
17959,688650,17517
17960,688680,3897
17961,688690,11732
17962,688720,8565
17963,688770,16730
17964,688780,15202
17965,688790,11178
17966,688800,8197
17967,688880,3561
17968,688880,6782
17969,688930,3754
17970,688940,6252
17971,689000,3476
17972,689020,5655
17973,689020,17569
17974,689030,535
17975,689040,11361
17976,689050,7101
17977,689060,1410
17978,689070,13834
17979,689080,3442
17980,689090,2826
17981,689100,1132
17982,689100,10852
17983,689120,10327
17984,689120,10684
17985,689120,12642
17986,689160,8794
17987,689170,16539
17988,689180,13050
17989,689210,4973
17990,689270,6642
17991,689270,6652
17992,689290,2918
17993,689300,13797
17994,689340,13406
17995,689350,8978
17996,689360,10057
17997,689400,16270
17998,689480,10250
17999,689520,6825
18000,689570,3258
18001,689580,1680
18002,689600,12848
18003,689610,11965
18004,689620,14901
18005,689650,9476
18006,689680,12983
18007,689700,13389
18008,689710,8517
18009,689710,8746
18010,689710,12197
18011,689740,7551
18012,689750,16977
18013,689830,10969
18014,689850,4224
18015,689880,3695
18016,689900,4905
18017,689910,343
18018,690000,8541
18019,690040,14999
18020,690060,1572
18021,690080,2366
18022,690120,14309
18023,690130,12615
18024,690140,5180
18025,690140,5397
18026,690150,12935
18027,690200,6597
18028,690220,6178
18029,690240,13050
18030,690250,12332
18031,690260,2669
18032,690280,3122
18033,690310,14023
18034,690350,5277
18035,690400,780
18036,690410,6022
18037,690440,3787
18038,690460,3065
18039,690510,11134
18040,690530,2835
18041,690550,8272
18042,690560,9460
18043,690570,12838
18044,690580,5110
18045,690610,4432
18046,690620,143
18047,690630,6774
18048,690670,8491
18049,690710,10106
18050,690740,16378
18051,690790,3054
18052,690810,16139
18053,690820,15638
18054,690830,12204
18055,690840,13631
18056,690850,14800
18057,690860,4880
18058,690930,585
18059,690930,8884
18060,690950,3939
18061,690950,13591
18062,691020,10273
18063,691080,8792
18064,691130,5880
18065,691150,11559
18066,691160,15024
18067,691190,8119
18068,691220,10406
18069,691240,11061
18070,691250,10054
18071,691280,3726
18072,691320,15500
18073,691390,1229
18074,691420,9338
18075,691430,7495
18076,691450,13688
18077,691540,13195
18078,691570,8351
18079,691580,17300
18080,691590,3335
18081,691600,2945
18082,691620,557
18083,691630,13519
18084,691640,7056
18085,691650,14780
18086,691680,10083
18087,691690,1345
18088,691700,672
18089,691720,1054
18090,691730,4410
18091,691750,396
18092,691770,15426
18093,691810,1974
18094,691830,14449
18095,691860,10958
18096,691890,17950
18097,691910,418
18098,691920,16711
18099,691930,7155
18100,691980,16083
18101,691990,7463
18102,692030,2280
18103,692090,7421
18104,692100,2663
18105,692110,775
18106,692170,9981
18107,692180,12877
18108,692190,10373
18109,692200,2010
18110,692260,13891
18111,692270,7642
18112,692290,1435
18113,692310,7642
18114,692360,14511
18115,692530,14310
18116,692590,16581
18117,692610,17109
18118,692630,15211
18119,692660,12511
18120,692680,1666
18121,692690,4805
18122,692710,321
18123,692780,511
18124,692790,17899
18125,692830,2878
18126,692840,11452
18127,692880,1916
18128,692920,8690
18129,692930,4120
18130,693030,4454
18131,693030,17450
18132,693090,5732
18133,693180,5838
18134,693190,15453
18135,693210,9971
18136,693240,9494
18137,693250,7768
18138,693300,16219
18139,693310,15001
18140,693320,4167
18141,693330,245
18142,693360,4482
18143,693380,14263
18144,693400,1362
18145,693430,4433
18146,693440,13071
18147,693450,16002
18148,693500,15161
18149,693560,4531
18150,693580,9168
18151,693650,13406
18152,693670,2350
18153,693700,165
18154,693750,1695
18155,693790,13125
18156,693810,407
18157,693830,10878
18158,693880,13050
18159,693890,13050
18160,693950,780
18161,693960,7047
18162,693990,12387
18163,694070,11155
18164,694090,5263
18165,694130,16431
18166,694140,6267
18167,694150,2005
18168,694160,17489
18169,694180,17507
18170,694370,11902
18171,694420,13295
18172,694430,13295
18173,694440,16755
18174,694470,9125
18175,694480,11362
18176,694490,8978
18177,694500,11569
18178,694550,2481
18179,694660,8935
18180,694670,11873
18181,694720,10925
18182,694730,10211
18183,694760,3933
18184,694790,7800
18185,694830,7574
18186,694870,58
18187,694930,15792
18188,694950,6823
18189,694960,6237
18190,694980,16529
18191,695100,14270
18192,695110,10675
18193,695290,6784
18194,695320,16565
18195,695360,16583
18196,695420,12296
18197,695450,7034
18198,695460,5864
18199,695490,4709
18200,695510,234
18201,695560,478
18202,695590,5880
18203,695600,12172
18204,695630,14250
18205,695650,17891
18206,695660,9742
18207,695690,16495
18208,695720,3380
18209,695760,10615
18210,695810,3689
18211,695830,7539
18212,695880,2160
18213,695910,2286
18214,695920,13078
18215,695940,16570
18216,695950,1981
18217,695960,2171
18218,695970,15967
18219,695980,4272
18220,695990,4711
18221,696000,4755
18222,696010,2171
18223,696020,4761
18224,696040,4571
18225,696060,4826
18226,696110,1489
18227,696140,9398
18228,696160,1228
18229,696170,15177
18230,696180,9661
18231,696190,6625
18232,696200,12392
18233,696250,2095
18234,696310,14645
18235,696360,14249
18236,696370,3559
18237,696400,1890
18238,696410,1137
18239,696430,5966
18240,696430,7686
18241,696460,5575
18242,696470,14860
18243,696480,3262
18244,696490,1225
18245,696500,2375
18246,696530,10005
18247,696540,791
18248,696560,3619
18249,696580,6797
18250,696590,8690
18251,696650,6837
18252,696710,4150
18253,696730,2432
18254,696760,13543
18255,696810,3082
18256,696840,10424
18257,696860,1527
18258,696910,7121
18259,696930,16711
18260,696940,4109
18261,696990,6495
18262,697000,6210
18263,697130,14380
18264,697160,17471
18265,697260,12317
18266,697360,13425
18267,697370,2098
18268,697450,7699
18269,697490,1461
18270,697530,17075
18271,697550,6442
18272,697580,6410
18273,697600,1837
18274,697610,16438
18275,697630,16950
18276,697650,381
18277,697650,6426
18278,697660,10680
18279,697680,11709
18280,697710,9531
18281,697730,9578
18282,697800,2843
18283,697850,12582
18284,697870,3845
18285,697890,14616
18286,697910,14375
18287,697930,997
18288,697950,14640
18289,697960,12082
18290,697970,7377
18291,698040,9318
18292,698050,13609
18293,698100,4113
18294,698110,13806
18295,698160,8927
18296,698260,11496
18297,698300,5575
18298,698320,14221
18299,698330,5575
18300,698410,11190
18301,698450,13717
18302,698480,3379
18303,698500,10896
18304,698520,4161
18305,698540,16508
18306,698570,13261
18307,698570,13566
18308,698590,3655
18309,698610,10621
18310,698620,6410
18311,698640,14223
18312,698650,10716
18313,698710,14152
18314,698720,4464
18315,698740,6962
18316,698770,7890
18317,698780,15338
18318,698790,16322
18319,698830,9361
18320,698870,14395
18321,698880,10566
18322,698910,14500
18323,698950,7310
18324,698960,10038
18325,698980,14794
18326,699010,5344
18327,699040,14147
18328,699080,10065
18329,699100,15996
18330,699150,13884
18331,699160,13775
18332,699170,195
18333,699180,13854
18334,699230,6463
18335,699240,6816
18336,699370,303
18337,699390,9029
18338,699410,1696
18339,699460,4464
18340,699470,1372
18341,699480,9835
18342,699510,5941
18343,699550,16894
18344,699570,10889
18345,699590,13050
18346,699600,1232
18347,699670,1327
18348,699680,8535
18349,699700,10629
18350,699720,15291
18351,699740,11651
18352,699750,5575
18353,699760,1970
18354,699760,15453
18355,699770,6600
18356,699780,14965
18357,699790,8210
18358,699820,2849
18359,699850,6913
18360,699860,6913
18361,699870,6913
18362,699920,8546
18363,699930,1007
18364,699940,17573
18365,699970,2371
18366,699990,15022
18367,700030,1864
18368,700050,7936
18369,700140,1321
18370,700160,11121
18371,700170,9283
18372,700270,3759
18373,700330,11020
18374,700400,8417
18375,700440,11573
18376,700450,5701
18377,700460,1023
18378,700470,17898
18379,700480,9995
18380,700490,17023
18381,700510,12706
18382,700520,5422
18383,700540,6992
18384,700560,17377
18385,700570,1433
18386,700590,1856
18387,700610,3811
18388,700620,13942
18389,700650,14072
18390,700660,4663
18391,700730,11667
18392,700750,8650
18393,700770,3547
18394,700780,4464
18395,700830,15475
18396,700880,7545
18397,700910,9271
18398,700920,562
18399,700940,8602
18400,700990,8113
18401,701010,11442
18402,701040,7219
18403,701080,10248
18404,701100,2941
18405,701160,3027
18406,701160,10972
18407,701280,6353
18408,701290,7611
18409,701370,15711
18410,701380,6886
18411,701380,17511
18412,701420,8647
18413,701440,11820
18414,701460,1489
18415,701470,16917
18416,701540,17755
18417,701620,17455
18418,701680,17386
18419,701720,8792
18420,701730,3813
18421,701740,16562
18422,701760,5608
18423,701800,9752
18424,701810,9102
18425,701860,3037
18426,701870,6854
18427,701880,1577
18428,701890,7549
18429,701900,13979
18430,701910,16909
18431,701930,17885
18432,701940,12507
18433,701950,9239
18434,701960,878
18435,701970,2160
18436,701990,6058
18437,702030,5815
18438,702080,6450
18439,702110,3045
18440,702110,14204
18441,702120,3045
18442,702120,14204
18443,702150,12693
18444,702160,12292
18445,702180,17729
18446,702200,10030
18447,702210,4081
18448,702220,9940
18449,702270,11685
18450,702300,11039
18451,702310,11039
18452,702320,5997
18453,702360,3807
18454,702430,3356
18455,702510,11706
18456,702550,4694
18457,702670,1671
18458,702700,8544
18459,702790,12483
18460,702810,10019
18461,702820,15016
18462,702890,1082
18463,702910,16711
18464,702940,14645
18465,703000,8604
18466,703030,9663
18467,703040,16894
18468,703050,8557
18469,703060,4577
18470,703070,4464
18471,703090,8622
18472,703090,16926
18473,703120,1792
18474,703140,12787
18475,703180,15987
18476,703200,17237
18477,703210,5575
18478,703250,17113
18479,703260,1489
18480,703270,17727
18481,703280,9350
