appgenre_id,appid,genres_id,weights
21785,455960,24,0.3333333333333333
21786,455970,6,1.0
21787,455980,14,0.3333333333333333
21788,455980,21,0.3333333333333333
21789,455980,24,0.3333333333333333
21790,455990,2,0.25
21791,455990,9,0.25
21792,455990,14,0.25
21793,455990,18,0.25
21794,456090,2,0.25
21795,456090,9,0.25
21796,456090,14,0.25
21797,456090,19,0.25
21798,456130,2,0.5
21799,456130,14,0.5
21800,456160,2,0.25
21801,456160,14,0.25
21802,456160,23,0.25
21803,456160,24,0.25
21804,456170,2,0.2
21805,456170,3,0.2
21806,456170,13,0.2
21807,456170,14,0.2
21808,456170,28,0.2
21809,456180,2,0.3333333333333333
21810,456180,3,0.3333333333333333
21811,456180,14,0.3333333333333333
21812,456420,2,0.3333333333333333
21813,456420,9,0.3333333333333333
21814,456420,21,0.3333333333333333
21815,456430,6,0.5
21816,456430,14,0.5
21817,456440,3,0.25
21818,456440,6,0.25
21819,456440,14,0.25
21820,456440,19,0.25
21821,456450,26,1.0
21822,456540,2,0.5
21823,456540,21,0.5
21824,456660,6,1.0
21825,456670,2,0.3333333333333333
21826,456670,14,0.3333333333333333
21827,456670,19,0.3333333333333333
21828,456690,3,0.3333333333333333
21829,456690,6,0.3333333333333333
21830,456690,24,0.3333333333333333
21831,456740,3,0.5
21832,456740,14,0.5
21833,456750,3,0.5
21834,456750,14,0.5
21835,456760,2,0.5
21836,456760,19,0.5
21837,456780,18,0.3333333333333333
21838,456780,21,0.3333333333333333
21839,456780,23,0.3333333333333333
21840,456810,2,0.3333333333333333
21841,456810,6,0.3333333333333333
21842,456810,14,0.3333333333333333
21843,456830,2,0.3333333333333333
21844,456830,14,0.3333333333333333
21845,456830,19,0.3333333333333333
21846,456920,3,1.0
21847,456980,3,0.3333333333333333
21848,456980,6,0.3333333333333333
21849,456980,14,0.3333333333333333
21850,457010,2,0.25
21851,457010,9,0.25
21852,457010,14,0.25
21853,457010,15,0.25
21854,457130,2,0.3333333333333333
21855,457130,3,0.3333333333333333
21856,457130,14,0.3333333333333333
21857,457140,9,0.3333333333333333
21858,457140,14,0.3333333333333333
21859,457140,21,0.3333333333333333
21860,457210,2,0.5
21861,457210,14,0.5
21862,457230,24,1.0
21863,457320,2,0.3333333333333333
21864,457320,14,0.3333333333333333
21865,457320,23,0.3333333333333333
21866,457330,9,0.2
21867,457330,11,0.2
21868,457330,18,0.2
21869,457330,21,0.2
21870,457330,23,0.2
21871,457340,2,0.3333333333333333
21872,457340,3,0.3333333333333333
21873,457340,14,0.3333333333333333
21874,457370,6,0.5
21875,457370,14,0.5
21876,457380,3,0.25
21877,457380,6,0.25
21878,457380,14,0.25
21879,457380,21,0.25
21880,457420,2,0.25
21881,457420,11,0.25
21882,457420,14,0.25
21883,457420,21,0.25
21884,457440,2,0.3333333333333333
21885,457440,3,0.3333333333333333
21886,457440,14,0.3333333333333333
21887,457450,14,0.5
21888,457450,24,0.5
21889,457480,6,0.25
21890,457480,14,0.25
21891,457480,21,0.25
21892,457480,24,0.25
21893,457490,6,0.3333333333333333
21894,457490,19,0.3333333333333333
21895,457490,21,0.3333333333333333
21896,457520,2,0.3333333333333333
21897,457520,6,0.3333333333333333
21898,457520,14,0.3333333333333333
21899,457530,6,0.3333333333333333
21900,457530,14,0.3333333333333333
21901,457530,21,0.3333333333333333
21902,457550,21,1.0
21903,457570,2,0.25
21904,457570,3,0.25
21905,457570,6,0.25
21906,457570,14,0.25
21907,457580,6,0.5
21908,457580,14,0.5
21909,457590,3,0.2
21910,457590,6,0.2
21911,457590,11,0.2
21912,457590,15,0.2
21913,457590,19,0.2
21914,457650,6,1.0
21915,457660,6,0.5
21916,457660,14,0.5
21917,457670,26,1.0
21918,457680,3,0.5
21919,457680,14,0.5
21920,457690,6,0.3333333333333333
21921,457690,14,0.3333333333333333
21922,457690,21,0.3333333333333333
21923,457730,2,0.3333333333333333
21924,457730,14,0.3333333333333333
21925,457730,24,0.3333333333333333
21926,457760,2,1.0
21927,457770,2,1.0
21928,457810,2,0.16666666666666666
21929,457810,3,0.16666666666666666
21930,457810,14,0.16666666666666666
21931,457810,18,0.16666666666666666
21932,457810,21,0.16666666666666666
21933,457810,23,0.16666666666666666
21934,457820,3,0.3333333333333333
21935,457820,14,0.3333333333333333
21936,457820,19,0.3333333333333333
21937,457860,3,0.5
21938,457860,21,0.5
21939,457870,2,0.3333333333333333
21940,457870,6,0.3333333333333333
21941,457870,14,0.3333333333333333
21942,457890,2,0.3333333333333333
21943,457890,3,0.3333333333333333
21944,457890,14,0.3333333333333333
21945,457960,2,0.25
21946,457960,14,0.25
21947,457960,21,0.25
21948,457960,23,0.25
21949,457980,3,0.5
21950,457980,14,0.5
21951,458000,3,0.3333333333333333
21952,458000,14,0.3333333333333333
21953,458000,24,0.3333333333333333
21954,458030,9,0.5
21955,458030,24,0.5
21956,458040,14,0.5
21957,458040,24,0.5
21958,458060,6,1.0
21959,458110,2,0.3333333333333333
21960,458110,6,0.3333333333333333
21961,458110,14,0.3333333333333333
21962,458170,2,0.25
21963,458170,6,0.25
21964,458170,14,0.25
21965,458170,23,0.25
21966,458190,2,0.25
21967,458190,9,0.25
21968,458190,14,0.25
21969,458190,19,0.25
21970,458200,4,0.2
21971,458200,5,0.2
21972,458200,7,0.2
21973,458200,9,0.2
21974,458200,10,0.2
21975,458230,2,0.5
21976,458230,14,0.5
21977,458290,2,0.5
21978,458290,14,0.5
21979,458330,3,0.16666666666666666
21980,458330,6,0.16666666666666666
21981,458330,14,0.16666666666666666
21982,458330,19,0.16666666666666666
21983,458330,21,0.16666666666666666
21984,458330,24,0.16666666666666666
21985,458370,14,0.5
21986,458370,23,0.5
21987,458380,3,1.0
21988,458410,9,0.3333333333333333
21989,458410,11,0.3333333333333333
21990,458410,24,0.3333333333333333
21991,458420,3,0.2
21992,458420,6,0.2
21993,458420,14,0.2
21994,458420,19,0.2
21995,458420,24,0.2
21996,458450,2,0.5
21997,458450,14,0.5
21998,458470,3,0.5
21999,458470,6,0.5
22000,458480,3,0.5
22001,458480,6,0.5
22002,458490,3,0.3333333333333333
22003,458490,14,0.3333333333333333
22004,458490,21,0.3333333333333333
22005,458500,6,1.0
22006,458510,6,1.0
22007,458520,2,0.2
22008,458520,3,0.2
22009,458520,13,0.2
22010,458520,14,0.2
22011,458520,28,0.2
22012,458540,6,0.5
22013,458540,14,0.5
22014,458560,2,0.5
22015,458560,11,0.5
22016,458580,2,0.3333333333333333
22017,458580,3,0.3333333333333333
22018,458580,14,0.3333333333333333
22019,458590,3,1.0
22020,458600,2,0.25
22021,458600,3,0.25
22022,458600,6,0.25
22023,458600,14,0.25
22024,458630,14,0.3333333333333333
22025,458630,21,0.3333333333333333
22026,458630,24,0.3333333333333333
22027,458660,2,0.2
22028,458660,3,0.2
22029,458660,9,0.2
22030,458660,14,0.2
22031,458660,19,0.2
22032,458680,2,0.5
22033,458680,14,0.5
22034,458700,6,0.5
22035,458700,14,0.5
22036,458710,14,0.5
22037,458710,24,0.5
22038,458730,19,1.0
22039,458750,7,0.5
22040,458750,17,0.5
22041,458760,11,1.0
22042,458770,18,1.0
22043,458820,14,0.3333333333333333
22044,458820,21,0.3333333333333333
22045,458820,24,0.3333333333333333
22046,458830,9,0.2
22047,458830,14,0.2
22048,458830,21,0.2
22049,458830,23,0.2
22050,458830,24,0.2
22051,458890,26,1.0
22052,458920,6,0.5
22053,458920,21,0.5
22054,458940,2,0.3333333333333333
22055,458940,3,0.3333333333333333
22056,458940,14,0.3333333333333333
22057,458970,11,0.3333333333333333
22058,458970,14,0.3333333333333333
22059,458970,24,0.3333333333333333
22060,458990,3,0.5
22061,458990,14,0.5
22062,459010,2,0.5
22063,459010,14,0.5
22064,459020,3,0.25
22065,459020,14,0.25
22066,459020,19,0.25
22067,459020,21,0.25
22068,459040,14,0.5
22069,459040,24,0.5
22070,459080,14,0.5
22071,459080,19,0.5
22072,459090,14,0.5
22073,459090,19,0.5
22074,459100,2,0.3333333333333333
22075,459100,3,0.3333333333333333
22076,459100,14,0.3333333333333333
22077,459130,6,0.3333333333333333
22078,459130,14,0.3333333333333333
22079,459130,21,0.3333333333333333
22080,459150,6,0.3333333333333333
22081,459150,14,0.3333333333333333
22082,459150,21,0.3333333333333333
22083,459160,11,0.3333333333333333
22084,459160,15,0.3333333333333333
22085,459160,19,0.3333333333333333
22086,459170,3,0.3333333333333333
22087,459170,6,0.3333333333333333
22088,459170,14,0.3333333333333333
22089,459220,24,1.0
22090,459260,6,0.3333333333333333
22091,459260,14,0.3333333333333333
22092,459260,23,0.3333333333333333
22093,459310,3,0.3333333333333333
22094,459310,14,0.3333333333333333
22095,459310,19,0.3333333333333333
22096,459350,2,0.5
22097,459350,14,0.5
22098,459410,14,0.5
22099,459410,24,0.5
22100,459440,21,1.0
22101,459470,24,1.0
22102,459520,6,0.3333333333333333
22103,459520,14,0.3333333333333333
22104,459520,21,0.3333333333333333
22105,459540,14,0.3333333333333333
22106,459540,21,0.3333333333333333
22107,459540,23,0.3333333333333333
22108,459580,14,1.0
22109,459610,14,0.3333333333333333
22110,459610,21,0.3333333333333333
22111,459610,24,0.3333333333333333
22112,459630,2,0.2
22113,459630,6,0.2
22114,459630,14,0.2
22115,459630,21,0.2
22116,459630,24,0.2
22117,459640,3,0.16666666666666666
22118,459640,6,0.16666666666666666
22119,459640,14,0.16666666666666666
22120,459640,19,0.16666666666666666
22121,459640,21,0.16666666666666666
22122,459640,24,0.16666666666666666
22123,459680,24,1.0
22124,459760,2,0.2
22125,459760,3,0.2
22126,459760,9,0.2
22127,459760,14,0.2
22128,459760,19,0.2
22129,459780,2,0.5
22130,459780,14,0.5
22131,459820,6,0.3333333333333333
22132,459820,11,0.3333333333333333
22133,459820,14,0.3333333333333333
22134,459830,2,0.3333333333333333
22135,459830,6,0.3333333333333333
22136,459830,14,0.3333333333333333
22137,459870,4,0.5
22138,459870,9,0.5
22139,459880,9,0.25
22140,459880,14,0.25
22141,459880,21,0.25
22142,459880,24,0.25
22143,459910,2,0.3333333333333333
22144,459910,9,0.3333333333333333
22145,459910,14,0.3333333333333333
22146,459940,3,0.3333333333333333
22147,459940,6,0.3333333333333333
22148,459940,14,0.3333333333333333
22149,460060,3,0.25
22150,460060,6,0.25
22151,460060,11,0.25
22152,460060,14,0.25
22153,460120,19,0.5
22154,460120,24,0.5
22155,460140,3,0.5
22156,460140,14,0.5
22157,460150,6,0.3333333333333333
22158,460150,14,0.3333333333333333
22159,460150,21,0.3333333333333333
22160,460160,3,0.3333333333333333
22161,460160,6,0.3333333333333333
22162,460160,20,0.3333333333333333
22163,460190,2,0.3333333333333333
22164,460190,6,0.3333333333333333
22165,460190,14,0.3333333333333333
22166,460220,2,0.5
22167,460220,14,0.5
22168,460230,21,0.3333333333333333
22169,460230,23,0.3333333333333333
22170,460230,24,0.3333333333333333
22171,460340,3,0.3333333333333333
22172,460340,14,0.3333333333333333
22173,460340,24,0.3333333333333333
22174,460430,3,0.3333333333333333
22175,460430,14,0.3333333333333333
22176,460430,19,0.3333333333333333
22177,460510,11,0.3333333333333333
22178,460510,14,0.3333333333333333
22179,460510,21,0.3333333333333333
22180,460540,2,0.14285714285714285
22181,460540,3,0.14285714285714285
22182,460540,6,0.14285714285714285
22183,460540,9,0.14285714285714285
22184,460540,11,0.14285714285714285
22185,460540,14,0.14285714285714285
22186,460540,19,0.14285714285714285
22187,460560,14,1.0
22188,460580,21,1.0
22189,460630,2,0.5
22190,460630,14,0.5
22191,460640,3,0.5
22192,460640,14,0.5
22193,460650,2,0.5
22194,460650,14,0.5
22195,460700,3,1.0
22196,460750,2,0.3333333333333333
22197,460750,6,0.3333333333333333
22198,460750,14,0.3333333333333333
22199,460780,3,0.25
22200,460780,14,0.25
22201,460780,19,0.25
22202,460780,24,0.25
22203,460790,2,0.5
22204,460790,3,0.5
22205,460810,2,1.0
22206,460850,6,0.5
22207,460850,14,0.5
22208,460910,2,0.5
22209,460910,14,0.5
22210,460920,2,0.5
22211,460920,23,0.5
22212,460930,2,0.5
22213,460930,3,0.5
22214,460940,3,0.5
22215,460940,14,0.5
22216,460950,2,0.5
22217,460950,14,0.5
22218,460960,3,0.3333333333333333
22219,460960,14,0.3333333333333333
22220,460960,19,0.3333333333333333
22221,460970,2,0.3333333333333333
22222,460970,14,0.3333333333333333
22223,460970,24,0.3333333333333333
22224,460990,6,1.0
22225,461010,2,0.25
22226,461010,6,0.25
22227,461010,14,0.25
22228,461010,18,0.25
22229,461030,3,0.3333333333333333
22230,461030,6,0.3333333333333333
22231,461030,14,0.3333333333333333
22232,461040,2,0.5
22233,461040,6,0.5
22234,461140,2,0.3333333333333333
22235,461140,3,0.3333333333333333
22236,461140,14,0.3333333333333333
22237,461170,3,0.5
22238,461170,14,0.5
22239,461180,3,0.16666666666666666
22240,461180,6,0.16666666666666666
22241,461180,11,0.16666666666666666
22242,461180,14,0.16666666666666666
22243,461180,15,0.16666666666666666
22244,461180,21,0.16666666666666666
22245,461210,9,0.25
22246,461210,18,0.25
22247,461210,19,0.25
22248,461210,21,0.25
22249,461220,3,0.5
22250,461220,14,0.5
22251,461230,2,0.5
22252,461230,14,0.5
22253,461280,2,0.5
22254,461280,14,0.5
22255,461320,9,0.5
22256,461320,23,0.5
22257,461340,3,0.2
22258,461340,6,0.2
22259,461340,14,0.2
22260,461340,19,0.2
22261,461340,24,0.2
22262,461350,3,0.16666666666666666
22263,461350,6,0.16666666666666666
22264,461350,14,0.16666666666666666
22265,461350,19,0.16666666666666666
22266,461350,21,0.16666666666666666
22267,461350,24,0.16666666666666666
22268,461360,2,0.2
22269,461360,3,0.2
22270,461360,14,0.2
22271,461360,19,0.2
22272,461360,24,0.2
22273,461370,3,0.16666666666666666
22274,461370,6,0.16666666666666666
22275,461370,14,0.16666666666666666
22276,461370,19,0.16666666666666666
22277,461370,21,0.16666666666666666
22278,461370,24,0.16666666666666666
22279,461380,3,0.25
22280,461380,6,0.25
22281,461380,14,0.25
22282,461380,19,0.25
22283,461390,3,0.5
22284,461390,14,0.5
22285,461400,2,0.25
22286,461400,3,0.25
22287,461400,9,0.25
22288,461400,14,0.25
22289,461410,2,0.25
22290,461410,13,0.25
22291,461410,14,0.25
22292,461410,28,0.25
22293,461430,2,0.125
22294,461430,6,0.125
22295,461430,9,0.125
22296,461430,14,0.125
22297,461430,18,0.125
22298,461430,19,0.125
22299,461430,21,0.125
22300,461430,24,0.125
22301,461480,2,0.25
22302,461480,3,0.25
22303,461480,6,0.25
22304,461480,14,0.25
22305,461490,3,0.2
22306,461490,6,0.2
22307,461490,9,0.2
22308,461490,14,0.2
22309,461490,24,0.2
22310,461500,2,0.5
22311,461500,14,0.5
22312,461520,2,0.3333333333333333
22313,461520,3,0.3333333333333333
22314,461520,14,0.3333333333333333
22315,461560,3,0.3333333333333333
22316,461560,11,0.3333333333333333
22317,461560,14,0.3333333333333333
22318,461580,2,0.3333333333333333
22319,461580,6,0.3333333333333333
22320,461580,14,0.3333333333333333
22321,461590,3,0.5
22322,461590,28,0.5
22323,461600,2,0.3333333333333333
22324,461600,6,0.3333333333333333
22325,461600,14,0.3333333333333333
22326,461620,14,0.3333333333333333
22327,461620,21,0.3333333333333333
22328,461620,24,0.3333333333333333
22329,461640,2,0.25
22330,461640,3,0.25
22331,461640,14,0.25
22332,461640,19,0.25
22333,461650,3,0.3333333333333333
22334,461650,14,0.3333333333333333
22335,461650,19,0.3333333333333333
22336,461680,11,0.25
22337,461680,14,0.25
22338,461680,18,0.25
22339,461680,21,0.25
22340,461690,2,0.25
22341,461690,6,0.25
22342,461690,21,0.25
22343,461690,24,0.25
22344,461700,3,0.2
22345,461700,6,0.2
22346,461700,14,0.2
22347,461700,19,0.2
22348,461700,21,0.2
22349,461710,3,0.3333333333333333
22350,461710,14,0.3333333333333333
22351,461710,19,0.3333333333333333
22352,461720,2,0.25
22353,461720,6,0.25
22354,461720,9,0.25
22355,461720,14,0.25
22356,461730,2,0.25
22357,461730,3,0.25
22358,461730,6,0.25
22359,461730,14,0.25
22360,461750,6,0.25
22361,461750,11,0.25
22362,461750,14,0.25
22363,461750,24,0.25
22364,461760,2,0.3333333333333333
22365,461760,6,0.3333333333333333
22366,461760,14,0.3333333333333333
22367,461780,14,0.3333333333333333
22368,461780,19,0.3333333333333333
22369,461780,21,0.3333333333333333
22370,461810,3,0.3333333333333333
22371,461810,6,0.3333333333333333
22372,461810,14,0.3333333333333333
22373,461820,6,0.3333333333333333
22374,461820,11,0.3333333333333333
22375,461820,19,0.3333333333333333
22376,461830,3,0.5
22377,461830,14,0.5
22378,461840,6,0.5
22379,461840,14,0.5
22380,461850,6,0.3333333333333333
22381,461850,14,0.3333333333333333
22382,461850,24,0.3333333333333333
22383,461860,2,0.3333333333333333
22384,461860,14,0.3333333333333333
22385,461860,24,0.3333333333333333
22386,461880,6,0.5
22387,461880,14,0.5
22388,461890,3,0.5
22389,461890,14,0.5
22390,461910,11,0.25
22391,461910,15,0.25
22392,461910,19,0.25
22393,461910,24,0.25
22394,461940,2,0.5
22395,461940,19,0.5
22396,461950,3,0.3333333333333333
22397,461950,14,0.3333333333333333
22398,461950,21,0.3333333333333333
22399,461970,6,0.25
22400,461970,11,0.25
22401,461970,14,0.25
22402,461970,18,0.25
22403,461990,2,0.25
22404,461990,9,0.25
22405,461990,14,0.25
22406,461990,28,0.25
22407,462000,2,0.3333333333333333
22408,462000,6,0.3333333333333333
22409,462000,23,0.3333333333333333
22410,462030,6,0.5
22411,462030,14,0.5
22412,462070,24,1.0
22413,462100,2,0.3333333333333333
22414,462100,9,0.3333333333333333
22415,462100,14,0.3333333333333333
22416,462110,6,0.2
22417,462110,14,0.2
22418,462110,21,0.2
22419,462110,23,0.2
22420,462110,24,0.2
22421,462130,14,1.0
22422,462200,3,0.3333333333333333
22423,462200,14,0.3333333333333333
22424,462200,19,0.3333333333333333
22425,462220,6,1.0
22426,462240,14,0.5
22427,462240,24,0.5
22428,462250,2,0.5
22429,462250,14,0.5
22430,462400,6,0.3333333333333333
22431,462400,9,0.3333333333333333
22432,462400,14,0.3333333333333333
22433,462440,2,0.125
22434,462440,3,0.125
22435,462440,9,0.125
22436,462440,14,0.125
22437,462440,15,0.125
22438,462440,19,0.125
22439,462440,21,0.125
22440,462440,24,0.125
22441,462480,2,0.1111111111111111
22442,462480,3,0.1111111111111111
22443,462480,6,0.1111111111111111
22444,462480,9,0.1111111111111111
22445,462480,14,0.1111111111111111
22446,462480,15,0.1111111111111111
22447,462480,18,0.1111111111111111
22448,462480,21,0.1111111111111111
22449,462480,23,0.1111111111111111
22450,462520,2,1.0
22451,462530,3,1.0
22452,462570,6,0.3333333333333333
22453,462570,21,0.3333333333333333
22454,462570,24,0.3333333333333333
22455,462580,6,0.3333333333333333
22456,462580,21,0.3333333333333333
22457,462580,24,0.3333333333333333
22458,462590,2,0.5
22459,462590,23,0.5
22460,462620,3,0.5
22461,462620,14,0.5
22462,462630,2,0.5
22463,462630,14,0.5
22464,462640,23,1.0
22465,462670,2,0.3333333333333333
22466,462670,6,0.3333333333333333
22467,462670,14,0.3333333333333333
22468,462700,21,0.5
22469,462700,23,0.5
22470,462730,6,0.25
22471,462730,14,0.25
22472,462730,21,0.25
22473,462730,24,0.25
22474,462770,2,0.3333333333333333
22475,462770,14,0.3333333333333333
22476,462770,19,0.3333333333333333
22477,462780,2,0.3333333333333333
22478,462780,3,0.3333333333333333
22479,462780,19,0.3333333333333333
22480,462830,14,0.3333333333333333
22481,462830,21,0.3333333333333333
22482,462830,24,0.3333333333333333
22483,462860,2,0.3333333333333333
22484,462860,14,0.3333333333333333
22485,462860,19,0.3333333333333333
22486,462910,6,0.5
22487,462910,14,0.5
22488,462930,6,0.16666666666666666
22489,462930,9,0.16666666666666666
22490,462930,11,0.16666666666666666
22491,462930,14,0.16666666666666666
22492,462930,21,0.16666666666666666
22493,462930,24,0.16666666666666666
22494,462940,14,0.3333333333333333
22495,462940,21,0.3333333333333333
22496,462940,24,0.3333333333333333
22497,462950,2,0.25
22498,462950,3,0.25
22499,462950,14,0.25
22500,462950,19,0.25
22501,462960,3,0.3333333333333333
22502,462960,6,0.3333333333333333
22503,462960,14,0.3333333333333333
22504,462990,3,0.25
22505,462990,6,0.25
22506,462990,19,0.25
22507,462990,24,0.25
22508,463000,2,0.5
22509,463000,15,0.5
22510,463010,6,1.0
22511,463020,11,0.3333333333333333
22512,463020,14,0.3333333333333333
22513,463020,21,0.3333333333333333
22514,463030,3,0.5
22515,463030,6,0.5
22516,463040,2,0.3333333333333333
22517,463040,6,0.3333333333333333
22518,463040,14,0.3333333333333333
22519,463050,3,0.3333333333333333
22520,463050,6,0.3333333333333333
22521,463050,14,0.3333333333333333
22522,463060,3,0.3333333333333333
22523,463060,6,0.3333333333333333
22524,463060,11,0.3333333333333333
22525,463070,2,0.5
22526,463070,14,0.5
22527,463100,3,0.5
22528,463100,14,0.5
22529,463110,3,0.3333333333333333
22530,463110,6,0.3333333333333333
22531,463110,14,0.3333333333333333
22532,463120,2,0.3333333333333333
22533,463120,6,0.3333333333333333
22534,463120,24,0.3333333333333333
22535,463150,2,0.5
22536,463150,14,0.5
22537,463160,14,0.3333333333333333
22538,463160,19,0.3333333333333333
22539,463160,24,0.3333333333333333
22540,463170,3,0.25
22541,463170,19,0.25
22542,463170,21,0.25
22543,463170,24,0.25
22544,463180,2,0.3333333333333333
22545,463180,6,0.3333333333333333
22546,463180,14,0.3333333333333333
22547,463210,2,0.25
22548,463210,6,0.25
22549,463210,14,0.25
22550,463210,21,0.25
22551,463220,2,0.3333333333333333
22552,463220,3,0.3333333333333333
22553,463220,14,0.3333333333333333
22554,463240,2,0.16666666666666666
22555,463240,3,0.16666666666666666
22556,463240,6,0.16666666666666666
22557,463240,9,0.16666666666666666
22558,463240,14,0.16666666666666666
22559,463240,24,0.16666666666666666
22560,463250,9,0.3333333333333333
22561,463250,11,0.3333333333333333
22562,463250,24,0.3333333333333333
22563,463270,2,0.3333333333333333
22564,463270,3,0.3333333333333333
22565,463270,14,0.3333333333333333
22566,463290,6,0.5
22567,463290,14,0.5
22568,463320,3,0.3333333333333333
22569,463320,14,0.3333333333333333
22570,463320,19,0.3333333333333333
22571,463390,6,0.3333333333333333
22572,463390,11,0.3333333333333333
22573,463390,21,0.3333333333333333
22574,463400,2,0.2
22575,463400,3,0.2
22576,463400,9,0.2
22577,463400,14,0.2
22578,463400,19,0.2
22579,463410,2,0.5
22580,463410,3,0.5
22581,463430,2,0.5
22582,463430,14,0.5
22583,463440,2,0.3333333333333333
22584,463440,14,0.3333333333333333
22585,463440,24,0.3333333333333333
22586,463450,6,0.5
22587,463450,14,0.5
22588,463460,6,0.5
22589,463460,14,0.5
22590,463470,2,0.25
22591,463470,3,0.25
22592,463470,14,0.25
22593,463470,24,0.25
22594,463480,2,0.5
22595,463480,14,0.5
22596,463520,2,0.25
22597,463520,6,0.25
22598,463520,14,0.25
22599,463520,24,0.25
22600,463530,9,0.25
22601,463530,14,0.25
22602,463530,21,0.25
22603,463530,24,0.25
22604,463540,2,0.3333333333333333
22605,463540,9,0.3333333333333333
22606,463540,14,0.3333333333333333
22607,463550,2,0.5
22608,463550,14,0.5
22609,463670,2,0.25
22610,463670,3,0.25
22611,463670,6,0.25
22612,463670,19,0.25
22613,463700,2,0.5
22614,463700,14,0.5
22615,463710,6,0.5
22616,463710,14,0.5
22617,463760,3,0.3333333333333333
22618,463760,6,0.3333333333333333
22619,463760,14,0.3333333333333333
22620,463800,9,0.2
22621,463800,14,0.2
22622,463800,19,0.2
22623,463800,21,0.2
22624,463800,24,0.2
22625,463830,2,0.3333333333333333
22626,463830,3,0.3333333333333333
22627,463830,14,0.3333333333333333
22628,463850,6,1.0
22629,463860,2,0.2
22630,463860,3,0.2
22631,463860,14,0.2
22632,463860,19,0.2
22633,463860,21,0.2
22634,463880,3,0.25
22635,463880,6,0.25
22636,463880,14,0.25
22637,463880,19,0.25
22638,463920,2,0.3333333333333333
22639,463920,9,0.3333333333333333
22640,463920,14,0.3333333333333333
22641,463930,6,0.25
22642,463930,14,0.25
22643,463930,21,0.25
22644,463930,24,0.25
22645,463980,14,0.3333333333333333
22646,463980,19,0.3333333333333333
22647,463980,24,0.3333333333333333
22648,464000,2,0.3333333333333333
22649,464000,6,0.3333333333333333
22650,464000,23,0.3333333333333333
22651,464020,6,0.3333333333333333
22652,464020,21,0.3333333333333333
22653,464020,24,0.3333333333333333
22654,464040,6,0.5
22655,464040,14,0.5
22656,464050,19,1.0
22657,464060,2,0.5
22658,464060,14,0.5
22659,464070,2,0.3333333333333333
22660,464070,6,0.3333333333333333
22661,464070,14,0.3333333333333333
22662,464080,3,1.0
22663,464100,14,0.5
22664,464100,24,0.5
22665,464110,3,0.5
22666,464110,14,0.5
22667,464150,14,0.25
22668,464150,19,0.25
22669,464150,21,0.25
22670,464150,24,0.25
22671,464230,6,0.5
22672,464230,14,0.5
22673,464240,3,0.3333333333333333
22674,464240,14,0.3333333333333333
22675,464240,19,0.3333333333333333
22676,464340,3,1.0
22677,464350,14,0.3333333333333333
22678,464350,15,0.3333333333333333
22679,464350,24,0.3333333333333333
22680,464360,2,0.25
22681,464360,3,0.25
22682,464360,14,0.25
22683,464360,21,0.25
22684,464380,3,0.3333333333333333
22685,464380,14,0.3333333333333333
22686,464380,19,0.3333333333333333
22687,464400,6,1.0
22688,464440,3,0.3333333333333333
22689,464440,6,0.3333333333333333
22690,464440,14,0.3333333333333333
22691,464450,2,1.0
22692,464490,3,0.25
22693,464490,6,0.25
22694,464490,16,0.25
22695,464490,28,0.25
22696,464500,3,0.3333333333333333
22697,464500,6,0.3333333333333333
22698,464500,28,0.3333333333333333
22699,464530,6,0.5
22700,464530,14,0.5
22701,464540,3,1.0
22702,464610,2,0.3333333333333333
22703,464610,14,0.3333333333333333
22704,464610,18,0.3333333333333333
22705,464620,14,0.5
22706,464620,19,0.5
22707,464630,6,1.0
22708,464650,2,0.2
22709,464650,3,0.2
22710,464650,6,0.2
22711,464650,14,0.2
22712,464650,18,0.2
22713,464670,2,0.25
22714,464670,3,0.25
22715,464670,14,0.25
22716,464670,19,0.25
22717,464690,9,0.3333333333333333
22718,464690,14,0.3333333333333333
22719,464690,21,0.3333333333333333
22720,464700,2,0.2
22721,464700,3,0.2
22722,464700,6,0.2
22723,464700,11,0.2
22724,464700,14,0.2
22725,464740,6,0.5
22726,464740,14,0.5
22727,464760,2,0.3333333333333333
22728,464760,3,0.3333333333333333
22729,464760,14,0.3333333333333333
22730,464780,3,0.5
22731,464780,11,0.5
22732,464800,3,0.3333333333333333
22733,464800,6,0.3333333333333333
22734,464800,11,0.3333333333333333
22735,464850,21,0.5
22736,464850,23,0.5
22737,464880,14,0.5
22738,464880,24,0.5
22739,464900,3,0.3333333333333333
22740,464900,6,0.3333333333333333
22741,464900,14,0.3333333333333333
22742,464920,21,0.5
22743,464920,24,0.5
22744,464940,3,1.0
22745,464950,9,0.3333333333333333
22746,464950,14,0.3333333333333333
22747,464950,24,0.3333333333333333
22748,464960,3,0.3333333333333333
22749,464960,6,0.3333333333333333
22750,464960,14,0.3333333333333333
22751,465000,2,0.3333333333333333
22752,465000,14,0.3333333333333333
22753,465000,19,0.3333333333333333
22754,465010,6,0.3333333333333333
22755,465010,14,0.3333333333333333
22756,465010,21,0.3333333333333333
22757,465020,14,1.0
22758,465050,2,0.3333333333333333
22759,465050,9,0.3333333333333333
22760,465050,14,0.3333333333333333
22761,465060,2,1.0
22762,465070,2,1.0
22763,465090,21,0.5
22764,465090,23,0.5
22765,465130,2,0.5
22766,465130,14,0.5
22767,465150,21,1.0
22768,465170,3,0.5
22769,465170,6,0.5
22770,465180,3,0.3333333333333333
