appplatform_id,appid,platform_id
23725,644710,3
23726,644740,3
23727,644760,3
23728,644890,3
23729,644930,3
23730,645090,3
23731,645150,3
23732,645240,3
23733,645260,3
23734,645280,3
23735,645290,3
23736,645330,3
23737,645340,3
23738,645360,3
23739,645380,3
23740,645410,3
23741,645420,3
23742,645440,3
23743,645450,2
23744,645450,3
23745,645460,3
23746,645470,3
23747,645480,3
23748,645500,3
23749,645630,2
23750,645630,3
23751,645650,3
23752,645690,2
23753,645690,3
23754,645710,3
23755,645730,3
23756,645750,2
23757,645750,3
23758,645780,3
23759,645790,3
23760,645820,3
23761,645830,3
23762,645860,3
23763,645920,3
23764,645930,3
23765,645940,3
23766,646010,3
23767,646050,3
23768,646100,3
23769,646150,3
23770,646180,3
23771,646200,3
23772,646210,1
23773,646210,2
23774,646210,3
23775,646270,2
23776,646270,3
23777,646280,3
23778,646300,3
23779,646310,3
23780,646330,2
23781,646330,3
23782,646350,3
23783,646360,3
23784,646370,3
23785,646380,3
23786,646430,3
23787,646440,3
23788,646460,1
23789,646460,2
23790,646460,3
23791,646470,1
23792,646470,2
23793,646470,3
23794,646500,1
23795,646500,2
23796,646500,3
23797,646530,3
23798,646570,1
23799,646570,2
23800,646570,3
23801,646600,2
23802,646600,3
23803,646680,3
23804,646820,3
23805,646890,3
23806,646910,3
23807,646960,2
23808,646960,3
23809,647000,3
23810,647050,3
23811,647080,3
23812,647090,3
23813,647280,2
23814,647280,3
23815,647410,3
23816,647430,3
23817,647500,3
23818,647570,3
23819,647590,3
23820,647740,3
23821,647820,3
23822,647830,2
23823,647830,3
23824,647840,3
23825,647890,3
23826,647900,3
23827,647910,3
23828,647930,3
23829,647950,3
23830,647960,1
23831,647960,2
23832,647960,3
23833,647980,3
23834,647990,3
23835,648020,1
23836,648020,2
23837,648020,3
23838,648050,3
23839,648060,3
23840,648070,3
23841,648100,3
23842,648120,3
23843,648190,3
23844,648260,3
23845,648340,2
23846,648340,3
23847,648350,3
23848,648380,3
23849,648390,3
23850,648430,3
23851,648440,3
23852,648510,1
23853,648510,2
23854,648510,3
23855,648530,1
23856,648530,2
23857,648530,3
23858,648550,3
23859,648570,3
23860,648580,3
23861,648600,3
23862,648630,3
23863,648640,3
23864,648750,2
23865,648750,3
23866,648780,3
23867,648800,3
23868,648810,3
23869,648880,2
23870,648880,3
23871,648890,3
23872,649000,1
23873,649000,2
23874,649000,3
23875,649040,3
23876,649120,3
23877,649150,3
23878,649170,2
23879,649170,3
23880,649190,3
23881,649300,3
23882,649360,3
23883,649450,1
23884,649450,2
23885,649450,3
23886,649460,3
23887,649510,3
23888,649570,3
23889,649580,3
23890,649600,2
23891,649600,3
23892,649620,3
23893,649630,3
23894,649640,3
23895,649660,3
23896,649670,3
23897,649730,3
23898,649740,1
23899,649740,2
23900,649740,3
23901,649790,1
23902,649790,2
23903,649790,3
23904,649810,3
23905,649820,1
23906,649820,2
23907,649820,3
23908,649870,3
23909,649880,3
23910,649890,2
23911,649890,3
23912,649900,3
23913,649990,3
23914,650000,3
23915,650010,3
23916,650070,3
23917,650110,3
23918,650220,1
23919,650220,2
23920,650220,3
23921,650310,3
23922,650340,3
23923,650350,2
23924,650350,3
23925,650440,1
23926,650440,3
23927,650490,1
23928,650490,2
23929,650490,3
23930,650510,3
23931,650570,1
23932,650570,2
23933,650570,3
23934,650600,2
23935,650600,3
23936,650670,3
23937,650680,1
23938,650680,2
23939,650680,3
23940,650700,3
23941,650720,3
23942,650730,3
23943,650750,1
23944,650750,2
23945,650750,3
23946,650760,3
23947,650770,2
23948,650770,3
23949,650810,3
23950,650820,3
23951,650860,3
23952,650880,3
23953,650940,1
23954,650940,2
23955,650940,3
23956,650980,3
23957,650990,3
23958,651010,1
23959,651010,2
23960,651010,3
23961,651050,3
23962,651060,3
23963,651080,3
23964,651090,3
23965,651120,3
23966,651170,3
23967,651320,3
23968,651340,3
23969,651360,3
23970,651380,1
23971,651380,3
23972,651470,3
23973,651500,3
23974,651520,1
23975,651520,2
23976,651520,3
23977,651550,3
23978,651560,1
23979,651560,2
23980,651560,3
23981,651610,3
23982,651640,3
23983,651650,3
23984,651660,1
23985,651660,2
23986,651660,3
23987,651680,3
23988,651690,3
23989,651820,3
23990,651970,3
23991,651990,2
23992,651990,3
23993,652000,1
23994,652000,2
23995,652000,3
23996,652030,3
23997,652040,3
23998,652050,3
23999,652060,3
24000,652070,1
24001,652070,3
24002,652090,1
24003,652090,2
24004,652090,3
24005,652120,3
24006,652130,2
24007,652130,3
24008,652140,3
24009,652150,1
24010,652150,2
24011,652150,3
24012,652160,3
24013,652180,3
24014,652190,1
24015,652190,2
24016,652190,3
24017,652200,3
24018,652230,2
24019,652230,3
24020,652270,3
24021,652280,3
24022,652330,3
24023,652340,1
24024,652340,2
24025,652340,3
24026,652360,1
24027,652360,2
24028,652360,3
24029,652390,2
24030,652390,3
24031,652410,3
24032,652460,1
24033,652460,3
24034,652470,3
24035,652480,2
24036,652480,3
24037,652510,2
24038,652510,3
24039,652520,2
24040,652520,3
24041,652530,3
24042,652540,3
24043,652550,3
24044,652560,3
24045,652570,3
24046,652600,3
24047,652610,1
24048,652610,3
24049,652660,3
24050,652700,1
24051,652700,2
24052,652700,3
24053,652750,2
24054,652750,3
24055,652760,2
24056,652760,3
24057,652800,3
24058,652810,3
24059,652830,3
24060,652880,2
24061,652880,3
24062,652890,2
24063,652890,3
24064,652910,3
24065,652950,3
24066,652980,3
24067,652990,3
24068,653050,3
24069,653080,2
24070,653080,3
24071,653100,3
24072,653190,1
24073,653190,2
24074,653190,3
24075,653210,3
24076,653220,1
24077,653220,2
24078,653220,3
24079,653530,2
24080,653530,3
24081,653760,1
24082,653760,3
24083,653770,3
24084,653780,3
24085,653870,1
24086,653870,2
24087,653870,3
24088,653920,3
24089,653930,3
24090,653940,1
24091,653940,2
24092,653940,3
24093,653950,3
24094,653960,2
24095,653960,3
24096,653970,3
24097,654000,3
24098,654010,3
24099,654020,3
24100,654050,1
24101,654050,2
24102,654050,3
24103,654070,3
24104,654080,1
24105,654080,2
24106,654080,3
24107,654090,3
24108,654100,3
24109,654110,3
24110,654220,1
24111,654220,2
24112,654220,3
24113,654240,3
24114,654250,2
24115,654250,3
24116,654260,2
24117,654260,3
24118,654300,3
24119,654350,3
24120,654390,2
24121,654390,3
24122,654430,3
24123,654440,2
24124,654440,3
24125,654470,3
24126,654520,3
24127,654550,3
24128,654570,3
24129,654580,1
24130,654580,2
24131,654580,3
24132,654600,3
24133,654610,1
24134,654610,2
24135,654610,3
24136,654620,3
24137,654630,3
24138,654640,3
24139,654650,3
24140,654660,3
24141,654670,3
24142,654680,3
24143,654690,3
24144,654700,3
24145,654710,3
24146,654740,3
24147,654750,3
24148,654770,3
24149,654800,3
24150,654810,1
24151,654810,2
24152,654810,3
24153,654820,3
24154,654840,3
24155,654850,2
24156,654850,3
24157,654880,1
24158,654880,2
24159,654880,3
24160,654900,3
24161,654910,1
24162,654910,2
24163,654910,3
24164,654920,1
24165,654920,2
24166,654920,3
24167,654940,1
24168,654940,2
24169,654940,3
24170,654950,3
24171,654980,3
24172,654990,3
24173,655000,2
24174,655000,3
24175,655010,3
24176,655020,3
24177,655030,3
24178,655040,3
24179,655080,2
24180,655080,3
24181,655100,3
24182,655120,1
24183,655120,3
24184,655140,3
24185,655150,3
24186,655160,1
24187,655160,2
24188,655160,3
24189,655170,2
24190,655170,3
24191,655180,3
24192,655200,3
24193,655220,3
24194,655250,3
24195,655270,1
24196,655270,2
24197,655270,3
24198,655280,1
24199,655280,2
24200,655280,3
24201,655290,3
24202,655300,3
24203,655310,3
24204,655360,1
24205,655360,3
24206,655370,2
24207,655370,3
24208,655380,2
24209,655380,3
24210,655420,3
24211,655430,3
24212,655440,3
24213,655460,3
24214,655470,3
24215,655480,1
24216,655480,2
24217,655480,3
24218,655490,3
24219,655550,3
24220,655580,3
24221,655600,3
24222,655610,3
24223,655620,3
24224,655630,3
24225,655640,1
24226,655640,3
24227,655660,2
24228,655660,3
24229,655700,2
24230,655700,3
24231,655710,3
24232,655730,2
24233,655730,3
24234,655760,3
24235,655770,1
24236,655770,2
24237,655770,3
24238,655780,1
24239,655780,2
24240,655780,3
24241,655790,3
24242,655910,1
24243,655910,2
24244,655910,3
24245,655930,3
24246,655940,3
24247,655950,1
24248,655950,2
24249,655950,3
24250,655980,3
24251,656020,3
24252,656030,2
24253,656030,3
24254,656040,2
24255,656040,3
24256,656060,3
24257,656090,2
24258,656090,3
24259,656120,3
24260,656130,1
24261,656130,2
24262,656130,3
24263,656140,3
24264,656180,3
24265,656190,3
24266,656200,3
24267,656210,3
24268,656220,3
24269,656240,3
24270,656260,3
24271,656290,3
24272,656300,3
24273,656310,3
24274,656320,3
24275,656330,3
24276,656360,2
24277,656360,3
24278,656370,3
24279,656380,3
24280,656400,1
24281,656400,2
24282,656400,3
24283,656440,3
24284,656450,3
24285,656460,3
24286,656480,3
24287,656490,3
24288,656510,1
24289,656510,2
24290,656510,3
24291,656530,1
24292,656530,2
24293,656530,3
24294,656550,2
24295,656550,3
24296,656560,2
24297,656560,3
24298,656570,3
24299,656580,3
24300,656600,1
24301,656600,2
24302,656600,3
24303,656610,1
24304,656610,2
24305,656610,3
24306,656620,3
24307,656630,3
24308,656660,3
24309,656680,1
24310,656680,2
24311,656680,3
24312,656690,3
24313,656700,3
24314,656710,3
24315,656730,1
24316,656730,2
24317,656730,3
24318,656740,3
24319,656780,2
24320,656780,3
24321,656790,3
24322,656880,1
24323,656880,2
24324,656880,3
24325,656890,3
24326,656900,3
24327,656910,3
24328,656940,3
24329,656970,2
24330,656970,3
24331,657010,3
24332,657020,3
24333,657040,1
24334,657040,2
24335,657040,3
24336,657050,1
24337,657050,2
24338,657050,3
24339,657070,3
24340,657090,1
24341,657090,2
24342,657090,3
24343,657110,3
24344,657120,2
24345,657120,3
24346,657180,3
24347,657200,3
24348,657230,2
24349,657230,3
24350,657240,3
24351,657260,2
24352,657260,3
24353,657280,2
24354,657280,3
24355,657290,1
24356,657290,2
24357,657290,3
24358,657300,3
24359,657320,3
24360,657400,3
24361,657410,3
24362,657440,2
24363,657440,3
24364,657470,2
24365,657470,3
24366,657500,2
24367,657500,3
24368,657530,3
24369,657550,3
24370,657560,3
24371,657590,3
24372,657630,1
24373,657630,2
24374,657630,3
24375,657690,1
24376,657690,2
24377,657690,3
24378,657700,3
24379,657740,3
24380,657770,3
24381,657780,3
24382,657790,2
24383,657790,3
24384,657810,3
24385,657900,3
24386,657930,3
24387,657990,2
24388,657990,3
24389,658050,3
24390,658060,1
24391,658060,2
24392,658060,3
24393,658120,3
24394,658140,3
24395,658150,3
24396,658160,1
24397,658160,3
24398,658210,3
24399,658230,3
24400,658250,2
24401,658250,3
24402,658260,3
24403,658330,1
24404,658330,2
24405,658330,3
24406,658390,3
24407,658400,3
24408,658420,1
24409,658420,2
24410,658420,3
24411,658430,3
24412,658450,3
24413,658470,3
24414,658490,3
24415,658500,2
24416,658500,3
24417,658510,3
24418,658530,3
24419,658550,3
24420,658560,3
24421,658570,3
24422,658590,2
24423,658590,3
24424,658600,3
24425,658610,3
24426,658620,3
24427,658630,3
24428,658660,3
24429,658690,2
24430,658690,3
24431,658700,3
24432,658750,3
24433,658760,1
24434,658760,3
24435,658770,3
24436,658780,2
24437,658780,3
24438,658790,1
24439,658790,3
24440,658800,3
24441,658810,1
24442,658810,2
24443,658810,3
24444,658850,1
24445,658850,2
24446,658850,3
24447,658870,3
24448,658880,3
24449,658970,2
24450,658970,3
24451,658980,3
24452,658990,2
24453,658990,3
24454,659000,3
24455,659040,1
24456,659040,3
24457,659090,3
24458,659100,3
24459,659110,3
24460,659130,3
24461,659160,2
24462,659160,3
24463,659170,2
24464,659170,3
24465,659180,2
24466,659180,3
24467,659190,3
24468,659220,3
24469,659250,3
24470,659260,3
24471,659320,2
24472,659320,3
24473,659460,3
24474,659480,2
24475,659480,3
24476,659490,3
24477,659510,3
24478,659540,3
24479,659560,3
24480,659570,1
24481,659570,2
24482,659570,3
24483,659630,3
24484,659720,3
24485,659790,3
24486,659810,3
24487,659820,3
24488,659830,3
24489,659860,3
24490,659870,1
24491,659870,2
24492,659870,3
24493,659890,3
24494,659900,3
24495,659920,3
24496,659940,3
24497,659950,3
24498,660030,3
24499,660040,3
24500,660070,3
24501,660110,2
24502,660110,3
24503,660120,3
24504,660160,3
24505,660170,3
24506,660180,3
24507,660270,3
24508,660280,3
24509,660290,3
24510,660320,3
24511,660340,3
24512,660390,3
24513,660400,3
24514,660450,2
24515,660450,3
24516,660520,3
24517,660560,3
24518,660570,3
24519,660730,3
24520,660760,1
24521,660760,2
24522,660760,3
24523,660820,3
24524,660830,1
24525,660830,3
24526,660880,3
24527,660900,3
24528,660920,3
24529,660940,3
24530,660980,3
24531,660990,3
24532,661000,1
24533,661000,2
24534,661000,3
24535,661030,3
24536,661040,2
24537,661040,3
24538,661050,3
24539,661070,3
24540,661100,3
24541,661110,3
24542,661120,3
24543,661180,3
24544,661220,3
24545,661230,1
24546,661230,3
24547,661240,3
24548,661260,3
24549,661270,1
24550,661270,2
24551,661270,3
24552,661280,1
24553,661280,2
24554,661280,3
24555,661300,2
24556,661300,3
24557,661330,1
24558,661330,2
24559,661330,3
24560,661340,3
24561,661360,1
24562,661360,2
24563,661360,3
24564,661380,3
24565,661390,3
24566,661410,3
24567,661420,3
24568,661430,2
24569,661430,3
24570,661440,3
24571,661460,3
24572,661480,1
24573,661480,2
24574,661480,3
24575,661490,3
24576,661520,3
24577,661530,3
24578,661550,3
24579,661560,3
24580,661570,3
24581,661590,3
24582,661600,3
24583,661620,3
24584,661650,3
24585,661670,3
24586,661690,3
24587,661700,3
24588,661730,3
24589,661740,1
24590,661740,2
24591,661740,3
24592,661790,3
24593,661800,3
24594,661820,2
24595,661820,3
24596,661830,2
24597,661830,3
24598,661900,3
24599,661920,3
24600,661940,1
24601,661940,2
24602,661940,3
24603,661950,3
24604,661960,2
24605,661960,3
24606,661970,3
24607,661990,3
24608,662190,1
24609,662190,2
24610,662190,3
24611,662200,1
24612,662200,2
24613,662200,3
24614,662210,3
24615,662230,3
24616,662260,2
24617,662260,3
24618,662380,3
24619,662390,3
24620,662400,2
24621,662400,3
24622,662410,2
24623,662410,3
24624,662470,3
24625,662500,3
24626,662540,1
24627,662540,2
24628,662540,3
24629,662560,3
24630,662590,3
24631,662610,1
24632,662610,3
24633,662620,3
24634,662640,3
24635,662660,3
24636,662680,3
24637,662690,3
24638,662700,3
24639,662730,2
24640,662730,3
24641,662780,3
24642,662830,2
24643,662830,3
24644,662840,3
24645,662870,3
24646,662910,2
24647,662910,3
24648,662920,3
24649,662930,3
24650,662940,3
24651,662950,3
24652,662980,3
24653,662990,3
24654,663020,3
24655,663060,3
24656,663080,3
24657,663090,3
24658,663100,3
24659,663110,3
24660,663120,3
24661,663130,3
24662,663160,1
24663,663160,2
24664,663160,3
24665,663170,3
24666,663190,3
24667,663200,3
24668,663210,2
24669,663210,3
24670,663220,3
24671,663240,3
24672,663250,3
24673,663290,3
24674,663300,3
24675,663340,3
24676,663370,2
24677,663370,3
24678,663380,2
24679,663380,3
24680,663390,1
24681,663390,2
24682,663390,3
24683,663430,3
24684,663480,3
24685,663530,3
24686,663540,3
24687,663590,3
24688,663600,1
24689,663600,2
24690,663600,3
24691,663690,2
24692,663690,3
24693,663730,3
24694,663830,3
24695,663920,3
24696,664000,3
24697,664030,3
24698,664040,3
24699,664050,1
24700,664050,3
24701,664060,2
24702,664060,3
24703,664080,3
24704,664090,3
24705,664110,3
24706,664120,3
24707,664140,3
24708,664160,1
24709,664160,2
24710,664160,3
24711,664180,2
24712,664180,3
24713,664190,1
24714,664190,2
24715,664190,3
24716,664210,3
24717,664250,3
24718,664290,1
24719,664290,2
24720,664290,3
24721,664320,1
24722,664320,2
24723,664320,3
24724,664340,3
24725,664350,3
24726,664420,3
24727,664430,3
24728,664440,3
24729,664450,3
24730,664510,2
24731,664510,3
24732,664530,3
24733,664560,3
24734,664570,3
24735,664590,3
24736,664600,3
24737,664610,3
24738,664620,1
24739,664620,2
24740,664620,3
24741,664630,3
24742,664650,3
24743,664660,1
24744,664660,2
24745,664660,3
24746,664720,3
24747,664750,3
24748,664780,1
24749,664780,2
24750,664780,3
24751,664820,3
24752,664830,2
24753,664830,3
24754,664850,1
24755,664850,2
24756,664850,3
24757,664870,3
24758,664890,3
24759,665030,3
24760,665040,1
24761,665040,2
24762,665040,3
24763,665060,3
24764,665080,3
24765,665090,2
24766,665090,3
24767,665120,3
24768,665140,1
24769,665140,2
24770,665140,3
24771,665160,3
24772,665180,3
24773,665210,3
24774,665230,3
24775,665240,3
24776,665270,3
24777,665300,2
24778,665300,3
24779,665310,2
24780,665310,3
24781,665330,2
24782,665330,3
24783,665340,3
24784,665350,3
24785,665360,1
24786,665360,2
24787,665360,3
24788,665370,3
24789,665440,2
24790,665440,3
24791,665490,1
24792,665490,2
24793,665490,3
24794,665510,3
24795,665590,1
24796,665590,2
24797,665590,3
24798,665620,3
24799,665630,1
24800,665630,2
24801,665630,3
24802,665640,3
24803,665650,2
24804,665650,3
24805,665670,3
24806,665730,3
24807,665740,3
24808,665780,2
24809,665780,3
24810,665790,2
24811,665790,3
24812,665880,3
24813,665900,3
24814,665920,3
24815,665930,3
24816,665950,3
24817,665960,3
24818,666010,2
24819,666010,3
24820,666020,3
24821,666040,3
24822,666050,3
24823,666060,3
24824,666070,3
24825,666080,3
24826,666090,1
24827,666090,2
24828,666090,3
24829,666100,3
24830,666110,2
24831,666110,3
24832,666120,2
24833,666120,3
24834,666140,3
24835,666160,1
24836,666160,2
24837,666160,3
24838,666220,1
24839,666220,2
24840,666220,3
24841,666250,3
24842,666260,3
24843,666290,3
24844,666310,3
24845,666320,2
24846,666320,3
24847,666330,3
24848,666340,3
24849,666560,3
24850,666570,2
24851,666570,3
24852,666590,1
24853,666590,2
24854,666590,3
24855,666600,3
24856,666610,3
24857,666620,2
24858,666620,3
24859,666630,3
24860,666660,2
24861,666660,3
24862,666730,3
24863,666760,3
24864,666790,3
24865,666800,3
24866,666810,2
24867,666810,3
24868,666820,1
24869,666820,2
24870,666820,3
24871,666850,3
24872,666860,3
24873,666910,3
24874,666930,3
24875,666940,3
24876,666960,3
24877,667000,3
24878,667010,3
24879,667040,2
24880,667040,3
24881,667050,3
24882,667060,3
24883,667120,3
24884,667130,1
24885,667130,2
24886,667130,3
24887,667160,3
24888,667170,1
24889,667170,3
24890,667210,3
24891,667220,2
24892,667220,3
24893,667240,3
24894,667300,3
24895,667310,3
24896,667340,3
24897,667360,3
24898,667410,1
24899,667410,2
24900,667410,3
24901,667420,3
24902,667510,3
24903,667520,1
24904,667520,2
24905,667520,3
24906,667530,3
24907,667600,1
24908,667600,2
24909,667600,3
24910,667620,3
24911,667660,1
24912,667660,2
24913,667660,3
24914,667670,3
24915,667690,2
24916,667690,3
24917,667720,3
24918,667760,3
24919,667770,3
24920,667780,3
24921,667790,3
24922,667800,3
24923,667810,2
24924,667810,3
24925,667820,3
24926,667840,3
24927,667870,1
24928,667870,2
24929,667870,3
24930,667880,3
24931,667890,1
24932,667890,2
24933,667890,3
24934,667900,3
24935,667920,3
24936,667930,3
24937,667970,3
24938,668010,3
24939,668170,3
24940,668190,2
24941,668190,3
24942,668200,1
24943,668200,2
24944,668200,3
24945,668210,2
24946,668210,3
24947,668220,3
24948,668230,1
24949,668230,2
24950,668230,3
24951,668280,2
24952,668280,3
24953,668300,3
24954,668350,1
24955,668350,2
24956,668350,3
24957,668430,3
24958,668510,3
24959,668520,3
24960,668560,3
24961,668570,3
24962,668590,1
24963,668590,2
24964,668590,3
24965,668610,3
24966,668630,3
24967,668670,3
24968,668680,1
24969,668680,2
24970,668680,3
24971,668730,3
24972,668770,3
24973,668780,2
24974,668780,3
24975,668790,3
24976,668800,2
24977,668800,3
24978,668830,3
24979,668840,3
24980,668850,3
24981,668890,3
24982,668970,3
24983,668980,1
24984,668980,2
24985,668980,3
24986,669000,3
24987,669050,1
24988,669050,2
24989,669050,3
24990,669310,1
24991,669310,2
24992,669310,3
24993,669320,3
24994,669340,2
24995,669340,3
24996,669350,1
24997,669350,2
24998,669350,3
24999,669360,3
25000,669380,3
25001,669390,2
25002,669390,3
25003,669410,3
25004,669440,3
25005,669490,1
25006,669490,3
25007,669500,3
25008,669520,2
25009,669520,3
25010,669570,3
25011,669580,2
25012,669580,3
25013,669600,3
25014,669630,3
25015,669650,2
25016,669650,3
25017,669660,2
25018,669660,3
25019,669700,2
25020,669700,3
25021,669730,3
25022,669740,3
25023,669750,3
25024,669760,3
25025,669770,3
25026,669830,1
25027,669830,3
25028,669910,2
25029,669910,3
25030,669930,2
25031,669930,3
25032,669960,3
25033,669990,3
25034,670020,3
25035,670080,2
25036,670080,3
25037,670090,2
25038,670090,3
25039,670100,2
25040,670100,3
25041,670130,3
25042,670160,3
25043,670180,2
25044,670180,3
25045,670210,2
25046,670210,3
25047,670230,3
25048,670240,3
25049,670260,1
25050,670260,3
25051,670270,3
25052,670280,1
25053,670280,3
25054,670290,3
25055,670320,2
25056,670320,3
25057,670330,3
25058,670340,3
25059,670350,1
25060,670350,2
25061,670350,3
25062,670410,1
25063,670410,2
25064,670410,3
25065,670430,3
25066,670440,3
25067,670490,2
25068,670490,3
25069,670500,2
25070,670500,3
25071,670610,3
25072,670620,3
25073,670630,2
25074,670630,3
25075,670730,3
25076,670750,1
25077,670750,2
25078,670750,3
25079,670780,2
25080,670780,3
25081,670820,3
25082,670830,3
25083,670850,3
25084,670910,3
25085,670930,3
25086,670940,3
25087,670950,3
25088,671050,3
25089,671090,3
25090,671120,3
25091,671150,1
25092,671150,3
25093,671170,1
25094,671170,2
25095,671170,3
25096,671180,3
25097,671200,3
25098,671230,1
25099,671230,2
25100,671230,3
25101,671240,3
25102,671260,1
25103,671260,3
25104,671270,3
25105,671290,3
25106,671310,3
25107,671330,3
25108,671370,1
25109,671370,2
25110,671370,3
25111,671390,1
25112,671390,2
25113,671390,3
25114,671440,1
25115,671440,2
25116,671440,3
25117,671470,3
25118,671490,3
25119,671510,3
25120,671540,2
25121,671540,3
25122,671550,3
25123,671560,3
25124,671580,2
25125,671580,3
25126,671620,3
25127,671650,3
25128,671670,3
25129,671690,3
25130,671700,1
25131,671700,2
25132,671700,3
25133,671720,3
25134,671740,3
25135,671750,3
25136,671800,3
25137,671810,1
25138,671810,2
25139,671810,3
25140,671840,3
25141,671850,3
25142,671880,3
25143,671900,3
25144,671920,2
25145,671920,3
25146,671940,3
25147,671980,1
25148,671980,2
25149,671980,3
25150,672000,3
25151,672010,2
25152,672010,3
25153,672020,3
25154,672030,3
25155,672040,3
25156,672050,3
25157,672080,3
25158,672100,3
25159,672130,3
25160,672140,1
25161,672140,2
25162,672140,3
25163,672160,3
25164,672180,3
25165,672190,3
25166,672230,3
25167,672240,3
25168,672250,1
25169,672250,2
25170,672250,3
25171,672260,3
25172,672280,3
25173,672290,3
25174,672300,3
25175,672310,1
25176,672310,2
25177,672310,3
25178,672320,3
25179,672360,3
25180,672380,3
25181,672410,3
25182,672450,3
25183,672460,3
25184,672490,3
25185,672570,3
25186,672590,2
25187,672590,3
25188,672630,2
25189,672630,3
25190,672640,3
25191,672650,3
25192,672670,3
25193,672680,2
25194,672680,3
25195,672690,3
25196,672710,3
25197,672720,3
25198,672730,3
25199,672770,3
25200,672790,3
25201,672860,3
25202,672880,1
25203,672880,2
25204,672880,3
25205,672910,3
25206,672920,3
25207,672940,1
25208,672940,2
25209,672940,3
25210,672960,3
25211,672970,2
25212,672970,3
25213,673000,2
25214,673000,3
25215,673010,3
25216,673040,3
25217,673050,3
25218,673060,3
25219,673070,3
25220,673130,3
25221,673140,3
25222,673190,3
25223,673210,3
25224,673220,2
25225,673220,3
25226,673230,1
25227,673230,3
25228,673250,3
25229,673260,2
25230,673260,3
25231,673280,2
25232,673280,3
25233,673300,3
25234,673310,3
25235,673360,3
25236,673430,3
25237,673450,3
25238,673480,1
25239,673480,2
25240,673480,3
25241,673530,1
25242,673530,2
25243,673530,3
25244,673540,3
25245,673550,1
25246,673550,3
25247,673560,3
25248,673570,3
25249,673580,3
25250,673590,3
25251,673600,3
25252,673610,2
25253,673610,3
25254,673620,3
25255,673630,2
25256,673630,3
25257,673660,3
25258,673720,3
25259,673740,3
25260,673750,3
25261,673770,3
25262,673800,3
25263,673820,3
25264,673830,3
25265,673840,3
25266,673850,3
25267,673870,2
25268,673870,3
25269,673880,1
25270,673880,2
25271,673880,3
25272,673900,3
25273,673920,3
25274,673940,3
25275,673950,1
25276,673950,2
25277,673950,3
25278,673970,3
25279,673980,3
25280,674020,3
25281,674120,3
25282,674130,2
25283,674130,3
25284,674150,3
25285,674160,3
25286,674170,3
25287,674180,3
25288,674190,2
25289,674190,3
25290,674210,3
25291,674220,3
25292,674230,3
25293,674250,3
25294,674310,3
25295,674330,2
25296,674330,3
25297,674360,1
25298,674360,3
25299,674370,3
25300,674380,1
25301,674380,3
25302,674390,3
25303,674400,3
25304,674420,3
25305,674440,1
25306,674440,2
25307,674440,3
25308,674450,3
25309,674520,3
25310,674530,3
25311,674550,3
25312,674570,3
25313,674580,1
25314,674580,2
25315,674580,3
25316,674630,3
25317,674750,3
25318,674800,3
25319,674840,3
25320,674850,3
25321,674860,1
25322,674860,2
25323,674860,3
25324,674890,3
25325,674900,3
25326,674910,3
25327,674940,2
25328,674940,3
25329,674960,3
25330,674980,3
25331,675010,3
25332,675030,3
25333,675040,3
25334,675120,3
25335,675130,3
25336,675140,3
25337,675160,3
25338,675170,3
25339,675180,1
25340,675180,2
25341,675180,3
25342,675210,3
25343,675220,3
25344,675230,3
25345,675240,1
25346,675240,2
25347,675240,3
25348,675260,2
25349,675260,3
25350,675360,3
25351,675370,3
25352,675480,3
25353,675490,3
25354,675510,3
25355,675530,1
25356,675530,2
25357,675530,3
25358,675560,3
25359,675620,3
25360,675630,3
25361,675640,3
25362,675660,1
25363,675660,2
25364,675660,3
25365,675680,3
25366,675720,3
25367,675730,3
25368,675830,3
25369,675870,2
25370,675870,3
25371,675890,1
25372,675890,2
25373,675890,3
25374,675910,1
25375,675910,2
25376,675910,3
25377,675940,3
25378,675950,2
25379,675950,3
25380,675960,3
25381,675980,3
25382,675990,1
25383,675990,3
25384,676000,1
25385,676000,3
25386,676070,3
25387,676090,3
25388,676120,3
25389,676130,1
25390,676130,2
25391,676130,3
25392,676170,3
25393,676180,3
25394,676210,3
25395,676240,3
25396,676310,3
25397,676320,3
25398,676340,3
25399,676410,2
25400,676410,3
25401,676420,1
25402,676420,2
25403,676420,3
25404,676430,1
25405,676430,2
25406,676430,3
25407,676440,1
25408,676440,3
25409,676450,2
25410,676450,3
25411,676460,3
25412,676470,3
25413,676480,1
25414,676480,2
25415,676480,3
25416,676490,3
25417,676500,2
25418,676500,3
25419,676520,3
25420,676550,3
25421,676570,3
25422,676580,3
25423,676620,2
25424,676620,3
25425,676630,2
25426,676630,3
25427,676660,3
25428,676680,3
25429,676690,3
25430,676700,1
25431,676700,2
25432,676700,3
25433,676720,2
25434,676720,3
25435,676730,2
25436,676730,3
25437,676760,3
25438,676770,3
25439,676800,3
25440,676820,2
25441,676820,3
25442,676830,1
25443,676830,2
25444,676830,3
25445,676840,3
25446,676850,1
25447,676850,3
25448,676880,3
25449,676910,3
25450,676960,2
25451,676960,3
25452,676990,3
25453,677010,3
25454,677020,1
25455,677020,2
25456,677020,3
25457,677030,3
25458,677040,3
25459,677060,3
25460,677080,3
25461,677120,1
25462,677120,3
25463,677160,1
25464,677160,2
25465,677160,3
25466,677180,3
25467,677190,3
25468,677210,3
25469,677220,3
25470,677230,3
25471,677240,3
25472,677280,3
