appplatform_id,appid,platform_id,weights
9182,364790,2,0.3333333333333333
9183,364790,3,0.3333333333333333
9184,364800,3,1.0
9185,364810,3,1.0
9186,364820,3,1.0
9187,364830,1,0.3333333333333333
9188,364830,2,0.3333333333333333
9189,364830,3,0.3333333333333333
9190,364840,3,1.0
9191,364850,1,0.3333333333333333
9192,364850,2,0.3333333333333333
9193,364850,3,0.3333333333333333
9194,364880,3,1.0
9195,364890,3,1.0
9196,364900,3,1.0
9197,364910,3,1.0
9198,364930,2,0.5
9199,364930,3,0.5
9200,364940,3,1.0
9201,364970,3,1.0
9202,365020,2,0.5
9203,365020,3,0.5
9204,365050,3,1.0
9205,365060,3,1.0
9206,365070,1,0.3333333333333333
9207,365070,2,0.3333333333333333
9208,365070,3,0.3333333333333333
9209,365080,3,1.0
9210,365090,3,1.0
9211,365110,3,1.0
9212,365120,1,0.3333333333333333
9213,365120,2,0.3333333333333333
9214,365120,3,0.3333333333333333
9215,365140,3,1.0
9216,365150,1,0.3333333333333333
9217,365150,2,0.3333333333333333
9218,365150,3,0.3333333333333333
9219,365160,1,0.3333333333333333
9220,365160,2,0.3333333333333333
9221,365160,3,0.3333333333333333
9222,365190,3,1.0
9223,365200,2,0.5
9224,365200,3,0.5
9225,365210,1,0.3333333333333333
9226,365210,2,0.3333333333333333
9227,365210,3,0.3333333333333333
9228,365240,3,1.0
9229,365260,3,1.0
9230,365270,3,1.0
9231,365280,3,1.0
9232,365290,3,1.0
9233,365300,1,0.5
9234,365300,3,0.5
9235,365310,3,1.0
9236,365320,1,0.5
9237,365320,3,0.5
9238,365330,3,1.0
9239,365340,3,1.0
9240,365350,2,0.5
9241,365350,3,0.5
9242,365360,3,1.0
9243,365400,2,0.5
9244,365400,3,0.5
9245,365420,3,1.0
9246,365430,3,1.0
9247,365440,3,1.0
9248,365450,1,0.3333333333333333
9249,365450,2,0.3333333333333333
9250,365450,3,0.3333333333333333
9251,365460,3,1.0
9252,365480,3,1.0
9253,365500,1,0.3333333333333333
9254,365500,2,0.3333333333333333
9255,365500,3,0.3333333333333333
9256,365510,3,1.0
9257,365560,2,0.5
9258,365560,3,0.5
9259,365580,3,1.0
9260,365590,3,1.0
9261,365620,2,0.5
9262,365620,3,0.5
9263,365660,1,0.3333333333333333
9264,365660,2,0.3333333333333333
9265,365660,3,0.3333333333333333
9266,365680,1,0.3333333333333333
9267,365680,2,0.3333333333333333
9268,365680,3,0.3333333333333333
9269,365730,3,1.0
9270,365750,3,1.0
9271,365760,1,0.3333333333333333
9272,365760,2,0.3333333333333333
9273,365760,3,0.3333333333333333
9274,365770,2,0.5
9275,365770,3,0.5
9276,365800,1,0.3333333333333333
9277,365800,2,0.3333333333333333
9278,365800,3,0.3333333333333333
9279,365810,3,1.0
9280,365850,3,1.0
9281,365860,3,1.0
9282,365870,3,1.0
9283,365880,1,0.3333333333333333
9284,365880,2,0.3333333333333333
9285,365880,3,0.3333333333333333
9286,365890,3,1.0
9287,365900,1,0.3333333333333333
9288,365900,2,0.3333333333333333
9289,365900,3,0.3333333333333333
9290,365930,3,1.0
9291,365960,3,1.0
9292,365980,2,0.5
9293,365980,3,0.5
9294,366000,3,1.0
9295,366010,1,0.3333333333333333
9296,366010,2,0.3333333333333333
9297,366010,3,0.3333333333333333
9298,366040,2,0.5
9299,366040,3,0.5
9300,366050,2,0.5
9301,366050,3,0.5
9302,366060,3,1.0
9303,366090,1,0.3333333333333333
9304,366090,2,0.3333333333333333
9305,366090,3,0.3333333333333333
9306,366100,3,1.0
9307,366180,3,1.0
9308,366210,2,0.5
9309,366210,3,0.5
9310,366220,1,0.5
9311,366220,3,0.5
9312,366230,3,1.0
9313,366240,3,1.0
9314,366250,3,1.0
9315,366260,3,1.0
9316,366270,3,1.0
9317,366280,3,1.0
9318,366290,3,1.0
9319,366320,3,1.0
9320,366350,3,1.0
9321,366380,1,0.3333333333333333
9322,366380,2,0.3333333333333333
9323,366380,3,0.3333333333333333
9324,366410,3,1.0
9325,366460,2,0.5
9326,366460,3,0.5
9327,366510,1,0.3333333333333333
9328,366510,2,0.3333333333333333
9329,366510,3,0.3333333333333333
9330,366570,3,1.0
9331,366590,1,0.3333333333333333
9332,366590,2,0.3333333333333333
9333,366590,3,0.3333333333333333
9334,366610,3,1.0
9335,366620,1,0.3333333333333333
9336,366620,2,0.3333333333333333
9337,366620,3,0.3333333333333333
9338,366640,3,1.0
9339,366670,2,0.5
9340,366670,3,0.5
9341,366690,3,1.0
9342,366700,3,1.0
9343,366760,1,0.5
9344,366760,3,0.5
9345,366780,3,1.0
9346,366800,3,1.0
9347,366810,1,0.3333333333333333
9348,366810,2,0.3333333333333333
9349,366810,3,0.3333333333333333
9350,366860,1,0.3333333333333333
9351,366860,2,0.3333333333333333
9352,366860,3,0.3333333333333333
9353,366870,2,0.5
9354,366870,3,0.5
9355,366890,3,1.0
9356,366910,2,0.5
9357,366910,3,0.5
9358,366920,1,0.3333333333333333
9359,366920,2,0.3333333333333333
9360,366920,3,0.3333333333333333
9361,366960,3,1.0
9362,366970,3,1.0
9363,366990,3,1.0
9364,367000,3,1.0
9365,367010,3,1.0
9366,367030,3,1.0
9367,367040,3,1.0
9368,367050,3,1.0
9369,367060,3,1.0
9370,367080,1,0.3333333333333333
9371,367080,2,0.3333333333333333
9372,367080,3,0.3333333333333333
9373,367110,3,1.0
9374,367120,1,0.3333333333333333
9375,367120,2,0.3333333333333333
9376,367120,3,0.3333333333333333
9377,367140,3,1.0
9378,367220,3,1.0
9379,367240,3,1.0
9380,367260,3,1.0
9381,367270,3,1.0
9382,367300,3,1.0
9383,367340,3,1.0
9384,367350,1,0.3333333333333333
9385,367350,2,0.3333333333333333
9386,367350,3,0.3333333333333333
9387,367430,1,0.3333333333333333
9388,367430,2,0.3333333333333333
9389,367430,3,0.3333333333333333
9390,367450,1,0.3333333333333333
9391,367450,2,0.3333333333333333
9392,367450,3,0.3333333333333333
9393,367500,3,1.0
9394,367520,1,0.3333333333333333
9395,367520,2,0.3333333333333333
9396,367520,3,0.3333333333333333
9397,367550,3,1.0
9398,367570,1,0.3333333333333333
9399,367570,2,0.3333333333333333
9400,367570,3,0.3333333333333333
9401,367580,1,0.3333333333333333
9402,367580,2,0.3333333333333333
9403,367580,3,0.3333333333333333
9404,367600,2,0.5
9405,367600,3,0.5
9406,367660,3,1.0
9407,367670,3,1.0
9408,367700,3,1.0
9409,367710,2,0.5
9410,367710,3,0.5
9411,367780,2,0.5
9412,367780,3,0.5
9413,367800,1,0.3333333333333333
9414,367800,2,0.3333333333333333
9415,367800,3,0.3333333333333333
9416,367820,3,1.0
9417,367990,1,0.3333333333333333
9418,367990,2,0.3333333333333333
9419,367990,3,0.3333333333333333
9420,368000,3,1.0
9421,368050,1,0.3333333333333333
9422,368050,2,0.3333333333333333
9423,368050,3,0.3333333333333333
9424,368070,3,1.0
9425,368080,3,1.0
9426,368140,1,0.5
9427,368140,3,0.5
9428,368150,1,0.3333333333333333
9429,368150,2,0.3333333333333333
9430,368150,3,0.3333333333333333
9431,368160,1,0.3333333333333333
9432,368160,2,0.3333333333333333
9433,368160,3,0.3333333333333333
9434,368180,1,0.3333333333333333
9435,368180,2,0.3333333333333333
9436,368180,3,0.3333333333333333
9437,368220,3,1.0
9438,368230,1,0.3333333333333333
9439,368230,2,0.3333333333333333
9440,368230,3,0.3333333333333333
9441,368250,3,1.0
9442,368290,3,1.0
9443,368310,1,0.3333333333333333
9444,368310,2,0.3333333333333333
9445,368310,3,0.3333333333333333
9446,368340,1,0.3333333333333333
9447,368340,2,0.3333333333333333
9448,368340,3,0.3333333333333333
9449,368360,2,0.5
9450,368360,3,0.5
9451,368370,2,0.5
9452,368370,3,0.5
9453,368390,1,0.3333333333333333
9454,368390,2,0.3333333333333333
9455,368390,3,0.3333333333333333
9456,368430,3,1.0
9457,368450,1,0.3333333333333333
9458,368450,2,0.3333333333333333
9459,368450,3,0.3333333333333333
9460,368470,3,1.0
9461,368500,3,1.0
9462,368570,3,1.0
9463,368590,2,0.5
9464,368590,3,0.5
9465,368600,1,0.3333333333333333
9466,368600,2,0.3333333333333333
9467,368600,3,0.3333333333333333
9468,368610,1,0.3333333333333333
9469,368610,2,0.3333333333333333
9470,368610,3,0.3333333333333333
9471,368620,1,0.3333333333333333
9472,368620,2,0.3333333333333333
9473,368620,3,0.3333333333333333
9474,368640,3,1.0
9475,368650,1,0.3333333333333333
9476,368650,2,0.3333333333333333
9477,368650,3,0.3333333333333333
9478,368680,3,1.0
9479,368690,1,0.5
9480,368690,3,0.5
9481,368700,3,1.0
9482,368710,3,1.0
9483,368720,3,1.0
9484,368730,1,0.3333333333333333
9485,368730,2,0.3333333333333333
9486,368730,3,0.3333333333333333
9487,368740,3,1.0
9488,368760,2,0.5
9489,368760,3,0.5
9490,368770,2,0.5
9491,368770,3,0.5
9492,368780,2,0.5
9493,368780,3,0.5
9494,368830,1,0.3333333333333333
9495,368830,2,0.3333333333333333
9496,368830,3,0.3333333333333333
9497,368860,2,0.5
9498,368860,3,0.5
9499,368880,1,0.3333333333333333
9500,368880,2,0.3333333333333333
9501,368880,3,0.3333333333333333
9502,368890,1,0.3333333333333333
9503,368890,2,0.3333333333333333
9504,368890,3,0.3333333333333333
9505,368950,3,1.0
9506,368970,3,1.0
9507,368980,3,1.0
9508,368990,3,1.0
9509,369000,3,1.0
9510,369030,3,1.0
9511,369060,1,0.3333333333333333
9512,369060,2,0.3333333333333333
9513,369060,3,0.3333333333333333
9514,369070,1,0.3333333333333333
9515,369070,2,0.3333333333333333
9516,369070,3,0.3333333333333333
9517,369080,3,1.0
9518,369100,3,1.0
9519,369110,2,0.5
9520,369110,3,0.5
9521,369120,1,0.3333333333333333
9522,369120,2,0.3333333333333333
9523,369120,3,0.3333333333333333
9524,369180,3,1.0
9525,369190,3,1.0
9526,369270,3,1.0
9527,369280,3,1.0
9528,369290,2,0.5
9529,369290,3,0.5
9530,369310,3,1.0
9531,369360,3,1.0
9532,369370,3,1.0
9533,369390,3,1.0
9534,369400,2,0.5
9535,369400,3,0.5
9536,369420,1,0.3333333333333333
9537,369420,2,0.3333333333333333
9538,369420,3,0.3333333333333333
9539,369440,3,1.0
9540,369460,1,0.3333333333333333
9541,369460,2,0.3333333333333333
9542,369460,3,0.3333333333333333
9543,369530,3,1.0
9544,369550,1,0.3333333333333333
9545,369550,2,0.3333333333333333
9546,369550,3,0.3333333333333333
9547,369560,1,0.3333333333333333
9548,369560,2,0.3333333333333333
9549,369560,3,0.3333333333333333
9550,369570,1,0.3333333333333333
9551,369570,2,0.3333333333333333
9552,369570,3,0.3333333333333333
9553,369580,1,0.3333333333333333
9554,369580,2,0.3333333333333333
9555,369580,3,0.3333333333333333
9556,369640,3,1.0
9557,369700,3,1.0
9558,369830,3,1.0
9559,369860,3,1.0
9560,369890,1,0.3333333333333333
9561,369890,2,0.3333333333333333
9562,369890,3,0.3333333333333333
9563,369990,1,0.3333333333333333
9564,369990,2,0.3333333333333333
9565,369990,3,0.3333333333333333
9566,370020,1,0.3333333333333333
9567,370020,2,0.3333333333333333
9568,370020,3,0.3333333333333333
9569,370050,1,0.3333333333333333
9570,370050,2,0.3333333333333333
9571,370050,3,0.3333333333333333
9572,370060,2,0.5
9573,370060,3,0.5
9574,370070,1,0.5
9575,370070,3,0.5
9576,370080,1,0.3333333333333333
9577,370080,2,0.3333333333333333
9578,370080,3,0.3333333333333333
9579,370090,1,0.3333333333333333
9580,370090,2,0.3333333333333333
9581,370090,3,0.3333333333333333
9582,370120,2,0.5
9583,370120,3,0.5
9584,370130,1,0.3333333333333333
9585,370130,2,0.3333333333333333
9586,370130,3,0.3333333333333333
9587,370140,2,0.5
9588,370140,3,0.5
9589,370150,1,0.3333333333333333
9590,370150,2,0.3333333333333333
9591,370150,3,0.3333333333333333
9592,370160,2,0.5
9593,370160,3,0.5
9594,370170,1,0.3333333333333333
9595,370170,2,0.3333333333333333
9596,370170,3,0.3333333333333333
9597,370200,3,1.0
9598,370210,3,1.0
9599,370220,1,0.3333333333333333
9600,370220,2,0.3333333333333333
9601,370220,3,0.3333333333333333
9602,370270,3,1.0
9606,370300,3,1.0
9607,370310,3,1.0
9608,370350,3,1.0
9609,370360,1,0.3333333333333333
9610,370360,2,0.3333333333333333
9611,370360,3,0.3333333333333333
9612,370390,2,0.5
9613,370390,3,0.5
9614,370440,3,1.0
9615,370460,3,1.0
9616,370480,2,0.5
9617,370480,3,0.5
9618,370490,3,1.0
9619,370510,3,1.0
9620,370540,3,1.0
9621,370550,3,1.0
9622,370560,3,1.0
9623,370570,3,1.0
9624,370590,3,1.0
9625,370600,3,1.0
9626,370620,3,1.0
9627,370640,3,1.0
9628,370660,3,1.0
9629,370670,3,1.0
9630,370700,3,1.0
9631,370710,3,1.0
9632,370730,3,1.0
9633,370750,3,1.0
9634,370770,3,1.0
9635,370780,3,1.0
9636,370800,3,1.0
9637,370840,3,1.0
9638,370910,2,0.5
9639,370910,3,0.5
9640,370920,1,0.3333333333333333
9641,370920,2,0.3333333333333333
9642,370920,3,0.3333333333333333
9643,370940,2,0.5
9644,370940,3,0.5
9645,370970,3,1.0
9646,371000,3,1.0
9647,371010,1,0.3333333333333333
9648,371010,2,0.3333333333333333
9649,371010,3,0.3333333333333333
9650,371100,3,1.0
9651,371120,1,0.3333333333333333
9652,371120,2,0.3333333333333333
9653,371120,3,0.3333333333333333
9654,371140,2,0.5
9655,371140,3,0.5
9656,371180,1,0.3333333333333333
9657,371180,2,0.3333333333333333
9658,371180,3,0.3333333333333333
9659,371190,3,1.0
9660,371200,1,0.3333333333333333
9661,371200,2,0.3333333333333333
9662,371200,3,0.3333333333333333
9663,371210,3,1.0
9664,371220,3,1.0
9665,371280,3,1.0
9666,371300,1,0.3333333333333333
9667,371300,2,0.3333333333333333
9668,371300,3,0.3333333333333333
9669,371320,3,1.0
9670,371330,1,0.3333333333333333
9671,371330,2,0.3333333333333333
9672,371330,3,0.3333333333333333
9673,371360,3,1.0
9674,371370,3,1.0
9675,371380,1,0.3333333333333333
9676,371380,2,0.3333333333333333
9677,371380,3,0.3333333333333333
9678,371390,3,1.0
9679,371400,3,1.0
9680,371410,3,1.0
9681,371420,1,0.3333333333333333
9682,371420,2,0.3333333333333333
9683,371420,3,0.3333333333333333
9684,371430,1,0.3333333333333333
9685,371430,2,0.3333333333333333
9686,371430,3,0.3333333333333333
9687,371450,2,0.5
9688,371450,3,0.5
9689,371460,3,1.0
9690,371500,1,0.3333333333333333
9691,371500,2,0.3333333333333333
9692,371500,3,0.3333333333333333
9693,371510,1,0.3333333333333333
9694,371510,2,0.3333333333333333
9695,371510,3,0.3333333333333333
9696,371520,2,0.5
9697,371520,3,0.5
9698,371530,1,0.3333333333333333
9699,371530,2,0.3333333333333333
9700,371530,3,0.3333333333333333
9701,371550,3,1.0
9702,371570,3,1.0
9703,371620,3,1.0
9704,371650,1,0.5
9705,371650,3,0.5
9706,371660,3,1.0
9707,371670,3,1.0
9708,371690,3,1.0
9709,371700,3,1.0
9710,371710,2,0.5
9711,371710,3,0.5
9712,371790,1,0.5
9713,371790,3,0.5
9714,371850,3,1.0
9715,371880,1,0.3333333333333333
9716,371880,2,0.3333333333333333
9717,371880,3,0.3333333333333333
9718,371890,1,0.3333333333333333
9719,371890,2,0.3333333333333333
9720,371890,3,0.3333333333333333
9721,371900,3,1.0
9722,371970,1,0.3333333333333333
9723,371970,2,0.3333333333333333
9724,371970,3,0.3333333333333333
9725,372000,3,1.0
9726,372030,1,0.3333333333333333
9727,372030,2,0.3333333333333333
9728,372030,3,0.3333333333333333
9729,372080,1,0.3333333333333333
9730,372080,2,0.3333333333333333
9731,372080,3,0.3333333333333333
9732,372150,3,1.0
9733,372160,3,1.0
9734,372190,3,1.0
9735,372210,2,0.5
9736,372210,3,0.5
9737,372250,1,0.3333333333333333
9738,372250,2,0.3333333333333333
9739,372250,3,0.3333333333333333
9740,372330,1,0.3333333333333333
9741,372330,2,0.3333333333333333
9742,372330,3,0.3333333333333333
9743,372340,1,0.3333333333333333
9744,372340,2,0.3333333333333333
9745,372340,3,0.3333333333333333
9746,372350,1,0.3333333333333333
9747,372350,2,0.3333333333333333
9748,372350,3,0.3333333333333333
9749,372360,3,1.0
9750,372380,1,0.5
9751,372380,3,0.5
9752,372430,3,1.0
9753,372480,3,1.0
9754,372490,1,0.5
9755,372490,3,0.5
9756,372540,3,1.0
9757,372560,3,1.0
9758,372570,3,1.0
9759,372670,3,1.0
9760,372690,3,1.0
9761,372720,3,1.0
9762,372740,1,0.3333333333333333
9763,372740,2,0.3333333333333333
9764,372740,3,0.3333333333333333
9765,372750,1,0.3333333333333333
9766,372750,2,0.3333333333333333
9767,372750,3,0.3333333333333333
9768,372770,1,0.5
9769,372770,3,0.5
9770,372780,1,0.3333333333333333
9771,372780,2,0.3333333333333333
9772,372780,3,0.3333333333333333
9773,372800,1,0.3333333333333333
9774,372800,2,0.3333333333333333
9775,372800,3,0.3333333333333333
9776,372820,3,1.0
9777,372830,3,1.0
9778,372890,2,0.5
9779,372890,3,0.5
9780,372930,2,0.5
9781,372930,3,0.5
9782,372940,2,0.5
9783,372940,3,0.5
9784,372950,2,0.5
9785,372950,3,0.5
9786,372960,3,1.0
9787,372970,3,1.0
9788,373120,1,0.5
9789,373120,3,0.5
9790,373140,1,0.3333333333333333
9791,373140,2,0.3333333333333333
9792,373140,3,0.3333333333333333
9793,373180,2,0.5
9794,373180,3,0.5
9795,373240,3,1.0
9796,373290,1,0.3333333333333333
9797,373290,2,0.3333333333333333
9798,373290,3,0.3333333333333333
9799,373330,3,1.0
9800,373360,3,1.0
9801,373390,2,0.5
9802,373390,3,0.5
9803,373420,1,0.3333333333333333
9804,373420,2,0.3333333333333333
9805,373420,3,0.3333333333333333
9806,373440,3,1.0
9807,373460,3,1.0
9808,373470,2,0.5
9809,373470,3,0.5
9810,373480,2,0.5
9811,373480,3,0.5
9812,373600,3,1.0
9813,373610,3,1.0
9814,373620,3,1.0
9815,373630,3,1.0
9816,373640,3,1.0
9817,373650,3,1.0
9818,373670,3,1.0
9819,373720,1,0.3333333333333333
9820,373720,2,0.3333333333333333
9821,373720,3,0.3333333333333333
9822,373730,3,1.0
9823,373750,3,1.0
9824,373770,3,1.0
9825,373800,3,1.0
9826,373810,3,1.0
9827,373820,3,1.0
9828,373860,3,1.0
9829,373870,3,1.0
9830,373880,3,1.0
9831,373920,3,1.0
9832,373930,1,0.3333333333333333
9833,373930,2,0.3333333333333333
9834,373930,3,0.3333333333333333
9835,373970,1,0.3333333333333333
9836,373970,2,0.3333333333333333
9837,373970,3,0.3333333333333333
9838,373990,1,0.3333333333333333
9839,373990,2,0.3333333333333333
9840,373990,3,0.3333333333333333
9841,374010,3,1.0
9842,374030,2,0.5
9843,374030,3,0.5
9844,374040,3,1.0
9845,374050,1,0.3333333333333333
9846,374050,2,0.3333333333333333
9847,374050,3,0.3333333333333333
9848,374060,3,1.0
9849,374080,3,1.0
9850,374120,3,1.0
9851,374150,1,0.3333333333333333
9852,374150,2,0.3333333333333333
9853,374150,3,0.3333333333333333
9854,374170,3,1.0
9855,374240,1,0.3333333333333333
9856,374240,2,0.3333333333333333
9857,374240,3,0.3333333333333333
9858,374280,3,1.0
9859,374320,3,1.0
9860,374380,3,1.0
9861,374410,1,0.3333333333333333
9862,374410,2,0.3333333333333333
9863,374410,3,0.3333333333333333
9864,374420,2,0.5
9865,374420,3,0.5
9866,374450,1,0.3333333333333333
9867,374450,2,0.3333333333333333
9868,374450,3,0.3333333333333333
9869,374460,1,0.3333333333333333
9870,374460,2,0.3333333333333333
9871,374460,3,0.3333333333333333
9872,374510,1,0.5
9873,374510,3,0.5
9874,374520,3,1.0
9875,374620,2,0.5
9876,374620,3,0.5
9877,374630,3,1.0
9878,374640,2,0.5
9879,374640,3,0.5
9880,374670,3,1.0
9881,374830,1,0.3333333333333333
9882,374830,2,0.3333333333333333
9883,374830,3,0.3333333333333333
9884,374900,1,0.3333333333333333
9885,374900,2,0.3333333333333333
9886,374900,3,0.3333333333333333
9887,374940,2,0.5
9888,374940,3,0.5
9889,374950,1,0.3333333333333333
9890,374950,2,0.3333333333333333
9891,374950,3,0.3333333333333333
9892,374960,2,0.5
9893,374960,3,0.5
9894,374990,1,0.3333333333333333
9895,374990,2,0.3333333333333333
9896,374990,3,0.3333333333333333
9897,375000,3,1.0
9898,375010,1,0.3333333333333333
9899,375010,2,0.3333333333333333
9900,375010,3,0.3333333333333333
9901,375020,3,1.0
9902,375030,3,1.0
9903,375040,3,1.0
9904,375090,3,1.0
9905,375120,3,1.0
9906,375130,1,0.3333333333333333
9907,375130,2,0.3333333333333333
9908,375130,3,0.3333333333333333
9909,375170,1,0.3333333333333333
9910,375170,2,0.3333333333333333
9911,375170,3,0.3333333333333333
9912,375180,1,0.3333333333333333
9913,375180,2,0.3333333333333333
9914,375180,3,0.3333333333333333
9915,375190,3,1.0
9916,375200,1,0.3333333333333333
9917,375200,2,0.3333333333333333
9918,375200,3,0.3333333333333333
9919,375210,3,1.0
9920,375220,1,0.5
9921,375220,3,0.5
9922,375230,3,1.0
9923,375250,3,1.0
9924,375290,3,1.0
9925,375310,3,1.0
9926,375320,1,0.3333333333333333
9927,375320,2,0.3333333333333333
9928,375320,3,0.3333333333333333
9929,375330,1,0.5
9930,375330,3,0.5
9931,375430,3,1.0
9932,375440,1,0.3333333333333333
9933,375440,2,0.3333333333333333
9934,375440,3,0.3333333333333333
9935,375450,3,1.0
9936,375460,1,0.3333333333333333
9937,375460,2,0.3333333333333333
9938,375460,3,0.3333333333333333
9939,375480,1,0.5
9940,375480,3,0.5
9941,375500,2,0.5
9942,375500,3,0.5
9943,375510,3,1.0
9944,375520,1,0.5
9945,375520,3,0.5
9946,375530,3,1.0
9947,375550,1,0.3333333333333333
9948,375550,2,0.3333333333333333
9949,375550,3,0.3333333333333333
9950,375570,3,1.0
9951,375580,3,1.0
9952,375600,1,0.3333333333333333
9953,375600,2,0.3333333333333333
9954,375600,3,0.3333333333333333
9955,375620,1,0.3333333333333333
9956,375620,2,0.3333333333333333
9957,375620,3,0.3333333333333333
9958,375680,2,0.5
9959,375680,3,0.5
9960,375750,1,0.3333333333333333
9961,375750,2,0.3333333333333333
9962,375750,3,0.3333333333333333
9963,375760,3,1.0
9964,375770,1,0.3333333333333333
9965,375770,2,0.3333333333333333
9966,375770,3,0.3333333333333333
9967,375790,1,0.3333333333333333
9968,375790,2,0.3333333333333333
9969,375790,3,0.3333333333333333
9970,375820,1,0.3333333333333333
9971,375820,2,0.3333333333333333
9972,375820,3,0.3333333333333333
9973,375840,2,0.5
9974,375840,3,0.5
9975,375850,3,1.0
9976,375870,3,1.0
9977,375900,3,1.0
9978,375910,3,1.0
9979,375930,3,1.0
9980,375950,1,0.3333333333333333
9981,375950,2,0.3333333333333333
9982,375950,3,0.3333333333333333
9983,376110,2,0.5
9984,376110,3,0.5
9985,376120,2,0.5
9986,376120,3,0.5
9987,376130,1,0.3333333333333333
9988,376130,2,0.3333333333333333
9989,376130,3,0.3333333333333333
9990,376140,3,1.0
9991,376150,3,1.0
9992,376160,3,1.0
9993,376210,3,1.0
9994,376240,1,0.3333333333333333
9995,376240,2,0.3333333333333333
9996,376240,3,0.3333333333333333
9997,376250,1,0.3333333333333333
9998,376250,2,0.3333333333333333
9999,376250,3,0.3333333333333333
10000,376300,3,1.0
10001,376310,3,1.0
10002,376350,3,1.0
10003,376410,3,1.0
10004,376450,3,1.0
10005,376480,3,1.0
10006,376490,3,1.0
10007,376520,1,0.3333333333333333
10008,376520,2,0.3333333333333333
10009,376520,3,0.3333333333333333
10010,376560,3,1.0
10011,376680,3,1.0
10012,376730,1,0.3333333333333333
10013,376730,2,0.3333333333333333
10014,376730,3,0.3333333333333333
10015,376750,1,0.5
10016,376750,3,0.5
10017,376760,1,0.3333333333333333
10018,376760,2,0.3333333333333333
10019,376760,3,0.3333333333333333
10020,376770,1,0.3333333333333333
10021,376770,2,0.3333333333333333
10022,376770,3,0.3333333333333333
10023,376780,3,1.0
10024,376790,3,1.0
10025,376870,2,0.5
10026,376870,3,0.5
10027,376880,1,0.5
10028,376880,3,0.5
10029,376920,1,0.3333333333333333
10030,376920,2,0.3333333333333333
10031,376920,3,0.3333333333333333
10032,377060,3,1.0
10033,377070,1,0.3333333333333333
10034,377070,2,0.3333333333333333
10035,377070,3,0.3333333333333333
10036,377080,1,0.3333333333333333
10037,377080,2,0.3333333333333333
10038,377080,3,0.3333333333333333
10039,377100,2,0.5
10040,377100,3,0.5
10041,377120,3,1.0
10042,377140,1,0.3333333333333333
10043,377140,2,0.3333333333333333
10044,377140,3,0.3333333333333333
10045,377160,3,1.0
10046,377190,3,1.0
10047,377200,3,1.0
10048,377250,3,1.0
10049,377260,1,0.3333333333333333
10050,377260,2,0.3333333333333333
10051,377260,3,0.3333333333333333
10052,377280,1,0.3333333333333333
10053,377280,2,0.3333333333333333
10054,377280,3,0.3333333333333333
10055,377290,3,1.0
10056,377310,1,0.3333333333333333
10057,377310,2,0.3333333333333333
10058,377310,3,0.3333333333333333
10059,377320,1,0.3333333333333333
10060,377320,2,0.3333333333333333
10061,377320,3,0.3333333333333333
10062,377330,3,1.0
10063,377360,2,0.5
10064,377360,3,0.5
10065,377430,1,0.3333333333333333
10066,377430,2,0.3333333333333333
10067,377430,3,0.3333333333333333
10068,377450,2,0.5
10069,377450,3,0.5
10070,377460,1,0.3333333333333333
10071,377460,2,0.3333333333333333
10072,377460,3,0.3333333333333333
10073,377470,3,1.0
10074,377480,3,1.0
10075,377500,2,0.5
10076,377500,3,0.5
10077,377520,3,1.0
10078,377530,3,1.0
10079,377550,3,1.0
10080,377570,1,0.3333333333333333
10081,377570,2,0.3333333333333333
10082,377570,3,0.3333333333333333
10083,377600,3,1.0
10084,377660,2,0.5
10085,377660,3,0.5
10086,377670,3,1.0
10087,377680,1,0.5
10088,377680,3,0.5
10089,377690,1,0.3333333333333333
10090,377690,2,0.3333333333333333
10091,377690,3,0.3333333333333333
10092,377710,3,1.0
10093,377720,3,1.0
10094,377760,1,0.3333333333333333
10095,377760,2,0.3333333333333333
10096,377760,3,0.3333333333333333
10097,377840,3,1.0
10098,377860,3,1.0
10099,377870,3,1.0
10100,377880,3,1.0
10101,377890,1,0.3333333333333333
10102,377890,2,0.3333333333333333
10103,377890,3,0.3333333333333333
10104,377900,1,0.3333333333333333
10105,377900,2,0.3333333333333333
10106,377900,3,0.3333333333333333
10107,377940,1,0.3333333333333333
10108,377940,2,0.3333333333333333
10109,377940,3,0.3333333333333333
10110,377970,2,0.5
10111,377970,3,0.5
10112,377980,3,1.0
10113,378030,1,0.3333333333333333
10114,378030,2,0.3333333333333333
10115,378030,3,0.3333333333333333
10116,378070,1,0.3333333333333333
10117,378070,2,0.3333333333333333
10118,378070,3,0.3333333333333333
10119,378080,1,0.3333333333333333
10120,378080,2,0.3333333333333333
10121,378080,3,0.3333333333333333
10122,378090,1,0.3333333333333333
10123,378090,2,0.3333333333333333
10124,378090,3,0.3333333333333333
10125,378100,2,0.5
10126,378100,3,0.5
10127,378110,3,1.0
10128,378240,3,1.0
10129,378260,3,1.0
10130,378270,3,1.0
10131,378300,3,1.0
10132,378350,3,1.0
10133,378360,3,1.0
10134,378370,3,1.0
10135,378390,3,1.0
10136,378420,2,0.5
10137,378420,3,0.5
10138,378450,3,1.0
10139,378480,1,0.3333333333333333
10140,378480,2,0.3333333333333333
10141,378480,3,0.3333333333333333
10142,378510,2,0.5
10143,378510,3,0.5
10144,378530,1,0.3333333333333333
10145,378530,2,0.3333333333333333
10146,378530,3,0.3333333333333333
10147,378540,3,1.0
10148,378570,3,1.0
10149,378580,3,1.0
